,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Bioénergies,Ech. physiques
746,76100,99999,2016-02-07,45.3,24,40.6,24,,0,,0,6.7,23,8.9,24,24.1,31.1,57.0,39.0,0.36G,,11000,7.39,5218.29,168.6,4966.23,276.29,195.67,819.06,150.02,-1357.79
747,76100,99999,2016-02-08,51.2,24,40.1,24,,0,,0,8.2,8,5.9,24,13.0,,64.6,39.2,0.44G,,0,10.67,5800.92,170.69,5319.69,442.42,114.04,930.96,148.31,-1325.38
748,76100,99999,2016-02-09,51.0,24,42.0,24,,0,,0,7.2,20,11.3,24,28.9,39.0,64.4,44.4,0.00G,,10000,10.56,5979.4,166.5,5442.94,397.29,38.46,1003.42,137.9,-1207.21
749,76100,99999,2016-02-10,44.2,24,41.8,24,,0,,0,6.2,24,7.3,24,17.1,28.0,50.0,41.9,1.26G,,10000,6.78,6472.19,166.73,5590.35,138.77,95.62,1087.75,143.04,-750.23
750,76100,99999,2016-02-11,46.6,24,43.9,24,,0,,0,5.9,24,9.5,24,18.1,,50.4,42.8,0.27G,,10000,8.11,6463.69,167.15,5669.98,46.33,124.62,1124.42,148.06,-817.02
751,76100,99999,2016-02-12,42.9,22,,0,,0,,0,5.9,22,9.3,22,26.0,39.0,54.1,32.0,0.21G,,10000,6.06,6190.77,175.4,5628.96,303.98,110.92,1117.1,142.21,-1287.71
752,76100,99999,2016-02-13,54.2,24,49.8,24,1000.2,7,978.6,7,5.4,24,11.1,24,22.0,35.9,61.3,47.3,1.17G,,10000,12.33,5490.96,168.92,5530.5,323.9,147.17,1054.96,146.65,-1881.17
753,76100,99999,2016-02-14,46.5,24,40.9,24,,0,,0,7.6,23,12.3,24,31.1,55.0,55.4,39.2,0.61G,,10000,8.06,5498.12,171.17,5142.83,64.48,80.4,1080.67,144.17,-1185.67
754,76100,99999,2016-02-15,39.1,22,35.8,22,1021.6,5,998.9,5,9.6,22,4.3,22,12.0,,45.0,36.5,0.13G,,10000,3.94,6712.9,175.46,5606.54,242.04,155.48,1153.62,139.58,-759.58
755,76100,99999,2016-02-16,36.4,24,29.7,24,,0,,0,7.2,19,3.1,24,6.0,,44.6,29.7,0.01G,,0,2.44,7012.08,184.69,5649.35,135.21,312.04,1140.81,141.79,-551.83
756,76100,99999,2016-02-17,36.5,24,27.1,24,,0,,0,,0,2.2,24,5.1,,48.2,25.7,0.00G,,0,2.5,7154.44,186.42,5680.52,30.04,309.56,1054.5,178.15,-284.73
757,76100,99999,2016-02-18,41.9,23,37.8,23,,0,,0,6.4,23,5.9,23,14.0,,46.8,35.6,0.07G,,10000,5.5,6979.33,184.79,5636.1,115.4,138.4,1039.38,174.23,-309.17
758,76100,99999,2016-02-19,39.9,24,34.9,24,,0,,0,4.7,13,4.1,24,9.9,,52.3,30.2,0.17G,,100000,4.39,6847.94,176.67,5589.42,97.69,245.88,974.98,184.23,-421.02
759,76100,99999,2016-02-20,45.2,24,35.1,24,,0,,0,,0,4.7,24,8.9,,60.8,33.3,0.00G,,0,7.33,5961.92,171.56,5366.58,286.56,169.92,807.08,189.54,-1029.38
760,76100,99999,2016-02-21,48.6,24,39.7,24,,0,,0,,0,3.2,24,8.9,,65.1,33.8,0.00G,,0,9.22,5163.31,168.94,4203.52,95.67,227.12,749.17,185.73,-466.9
761,76100,99999,2016-02-22,48.0,24,43.2,24,,0,,0,6.3,21,3.8,24,8.0,,57.2,39.9,0.00G,,10000,8.89,5863.77,165.56,5044.4,88.56,107.5,893.94,181.88,-618.1
762,76100,99999,2016-02-23,49.2,24,46.8,24,,0,,0,5.7,24,8.3,24,14.0,,52.3,46.8,0.04G,,10000,9.56,5848.0,169.21,5455.88,136.73,110.15,952.38,178.79,-1155.19
763,76100,99999,2016-02-24,51.1,24,45.0,24,,0,,0,8.4,11,3.0,24,6.0,,61.0,41.9,0.26G,,110000,10.61,5709.96,174.46,5437.98,112.58,162.06,983.96,177.69,-1338.81
764,76100,99999,2016-02-25,48.2,24,45.0,24,,0,,0,7.2,24,7.9,24,15.0,,52.2,44.6,0.16G,,10000,9.0,5959.19,174.5,5593.02,94.9,130.38,965.15,182.5,-1181.27
765,76100,99999,2016-02-26,47.9,24,39.9,24,,0,,0,6.9,13,5.3,24,11.1,,57.2,41.0,0.11G,,10000,8.83,6207.77,177.29,5585.5,73.77,324.4,967.6,182.44,-1103.1
766,76100,99999,2016-02-27,40.7,24,38.3,24,,0,,0,6.6,24,5.6,24,13.0,,50.0,37.4,0.11G,,10000,4.83,5925.46,170.9,4000.77,260.15,63.06,814.4,184.31,431.69
767,76100,99999,2016-02-28,43.1,24,39.9,24,,0,,0,5.4,24,6.2,24,15.0,,50.0,37.2,0.68G,,10000,6.17,5828.06,173.69,4247.73,277.71,164.71,723.17,184.67,56.23
768,76100,99999,2016-02-29,42.0,24,34.9,24,,0,,0,5.1,24,8.7,24,15.0,,50.0,37.4,0.11G,,10000,5.56,6744.81,177.08,5383.62,198.02,327.67,882.38,183.1,-407.23
769,76100,99999,2016-03-01,45.3,24,37.0,24,,0,,0,6.6,18,5.6,24,12.0,,55.4,35.6,0.00G,,0,7.39,6760.12,158.38,5511.6,173.6,175.15,934.35,184.54,-377.35
770,76100,99999,2016-03-02,47.2,24,43.4,22,,0,,0,7.5,24,11.6,24,22.9,33.0,52.7,33.8,0.08G,,10000,8.44,6309.88,160.5,5509.73,358.27,145.92,900.48,182.12,-947.0
771,76100,99999,2016-03-03,45.4,24,42.2,24,,0,,0,5.4,24,9.4,24,19.0,24.1,51.8,41.4,0.40G,,10000,7.44,6465.33,160.98,5526.15,263.62,174.67,1014.29,182.69,-857.04
772,76100,99999,2016-03-04,50.6,24,42.5,24,,0,,0,5.9,24,9.7,24,20.0,34.0,64.9,42.8,0.56G,,10000,10.33,6222.17,160.85,5484.67,241.77,88.52,1024.0,181.29,-958.85
773,76100,99999,2016-03-05,41.7,24,38.5,24,,0,,0,7.1,24,11.5,24,22.0,,46.4,39.2,0.92G,,10000,5.39,5982.15,157.75,5381.79,144.19,195.96,883.96,182.35,-963.85
774,76100,99999,2016-03-06,41.6,24,37.1,24,,0,,0,7.4,24,6.8,24,14.0,,48.2,35.6,0.90G,,10000,5.33,5880.35,157.12,5353.29,70.12,241.33,791.44,187.75,-920.62
775,76100,99999,2016-03-07,43.3,24,39.1,24,,0,,0,7.4,24,6.1,24,12.0,,49.3,39.2,0.16G,,10000,6.28,6486.23,171.08,5492.33,80.79,154.79,970.71,182.77,-566.42
776,76100,99999,2016-03-08,41.9,24,34.2,24,,0,,0,6.7,22,3.1,24,6.0,,48.4,32.0,0.13G,,10000,5.5,6699.65,182.19,5705.35,45.12,296.69,970.54,183.56,-683.83
777,76100,99999,2016-03-09,42.6,24,38.3,23,,0,,0,7.2,24,9.0,24,31.1,52.1,52.7,32.0,0.00G,,11000,5.89,6359.0,152.38,5982.69,310.1,198.12,935.1,183.42,-1402.96
778,76100,99999,2016-03-10,43.6,24,38.9,24,,0,,0,7.3,24,5.9,24,11.1,,51.8,37.2,0.66G,,10000,6.44,6525.27,157.19,6316.67,47.6,169.92,994.52,188.98,-1349.62
779,76100,99999,2016-03-11,44.6,24,38.9,24,,0,,0,6.0,23,3.1,24,9.9,,52.0,40.5,0.13G,,0,7.0,6426.88,158.19,6210.79,61.31,203.35,980.33,188.25,-1375.4
780,76100,99999,2016-03-12,44.3,24,35.1,24,,0,,0,6.3,24,2.1,24,7.0,,51.8,38.1,0.00G,,0,6.83,5728.69,155.75,5139.38,78.67,307.58,826.29,189.73,-968.88
781,76100,99999,2016-03-13,45.5,24,36.3,24,,0,,0,5.0,24,3.8,24,12.0,,54.1,39.9,0.00G,,10000,7.5,5554.27,154.15,4914.73,179.85,360.25,663.73,187.08,-905.54
782,76100,99999,2016-03-14,44.1,24,38.1,24,,0,,0,6.0,21,2.5,24,5.1,,52.3,35.4,0.23G,,10000,6.72,6004.29,155.38,5154.75,157.15,352.19,753.58,175.85,-744.58
783,76100,99999,2016-03-15,46.5,24,39.7,24,,0,,0,5.3,21,2.0,24,6.0,,57.2,37.4,0.00G,,100000,8.06,5817.25,147.98,5125.96,83.27,355.73,712.85,182.56,-791.23
784,76100,99999,2016-03-16,44.2,24,40.4,24,,0,,0,4.6,24,4.9,24,9.9,,51.3,39.4,0.00G,,10000,6.78,6033.4,158.85,5192.98,184.67,177.67,749.42,188.46,-618.62
785,76100,99999,2016-03-17,43.8,24,36.1,24,,0,,0,4.0,19,2.7,24,7.0,,54.5,34.5,0.12G,,100000,6.56,6220.85,158.71,5172.25,46.06,288.19,777.9,190.65,-412.9
786,76100,99999,2016-03-18,44.9,24,37.1,24,,0,,0,5.0,18,4.4,24,8.9,,55.9,31.5,0.00G,,0,7.17,5973.56,156.81,5165.81,74.38,336.71,741.98,189.54,-691.83
787,76100,99999,2016-03-19,50.2,24,43.2,24,,0,,0,6.1,24,3.3,24,8.0,,60.1,44.6,0.00G,,110000,10.11,5289.06,152.42,5135.4,214.52,368.71,650.48,189.83,-1422.31
788,76100,99999,2016-03-20,43.0,24,,0,,0,,0,4.1,23,3.1,24,13.0,,60.8,32.0,0.06G,,110010,6.11,4941.5,150.29,4796.5,164.06,214.46,576.81,183.56,-1144.31
789,76100,99999,2016-03-21,46.8,24,44.4,21,,0,,0,6.2,24,3.1,24,7.0,,59.9,32.0,0.07G,,110000,8.22,5545.98,149.06,5182.73,247.67,312.6,577.25,187.9,-1111.31
790,76100,99999,2016-03-22,49.2,24,42.3,24,,0,,0,4.8,23,7.4,24,14.0,,56.3,44.2,0.02G,,10000,9.56,5669.04,150.35,5168.12,275.0,449.65,550.48,169.67,-1094.52
791,76100,99999,2016-03-23,49.5,24,38.4,24,1010.8,9,988.8,9,7.1,23,6.8,24,9.9,,59.9,41.7,0.00G,,0,9.72,5672.65,150.02,4384.33,182.79,420.81,514.83,187.19,-167.27
792,76100,99999,2016-03-24,48.6,24,39.1,24,,0,,0,4.7,13,4.3,24,8.0,,59.0,41.0,0.00G,,0,9.22,5655.0,145.4,4200.94,44.08,375.77,501.77,190.0,196.92
793,76100,99999,2016-03-25,47.4,24,40.8,24,,0,,0,5.5,24,3.6,24,9.9,,55.4,38.3,0.00G,,10000,8.56,5669.42,149.33,3803.29,128.44,124.04,500.38,193.31,770.46
794,76100,99999,2016-03-26,59.7,24,45.4,24,,0,,0,6.1,17,6.8,24,28.9,34.0,75.6,44.6,0.02G,,10000,15.39,4688.88,148.79,3667.71,175.46,325.73,547.92,190.92,-367.67
795,76100,99999,2016-03-27,52.0,24,38.7,24,,0,,0,5.6,9,5.3,24,15.0,,70.2,41.7,0.21G,,10000,11.11,4482.25,154.83,3376.79,289.75,348.35,527.73,186.27,-401.67
796,76100,99999,2016-03-28,57.4,24,41.3,24,,0,,0,8.8,12,8.0,24,15.9,22.0,68.0,44.4,0.00G,,10000,14.11,4544.12,150.58,3386.75,428.58,260.92,507.71,179.44,-369.88
797,76100,99999,2016-03-29,55.9,24,48.1,24,,0,,0,6.3,21,3.4,24,11.1,,68.2,48.2,0.00G,,10000,13.28,5196.29,145.46,3784.73,160.81,211.77,680.48,184.38,28.52
798,76100,99999,2016-03-30,59.0,24,47.0,24,,0,,0,,0,3.7,24,7.0,,73.6,42.6,0.08G,,0,15.0,4987.1,140.88,3882.77,47.54,353.71,655.5,185.56,-279.1
799,76100,99999,2016-03-31,45.8,24,45.1,21,,0,,0,6.1,23,10.7,24,24.1,34.0,68.2,32.0,0.00G,,10000,7.67,5278.38,130.27,3827.79,182.0,56.56,715.12,156.65,209.71
800,76100,99999,2016-04-01,47.2,24,39.2,24,,0,,0,6.5,21,3.2,24,6.0,,55.8,41.0,0.78G,,10000,8.44,5536.54,83.65,3787.69,69.04,357.17,741.69,171.54,325.71
801,76100,99999,2016-04-02,51.6,24,38.8,24,,0,,0,,0,3.5,24,7.0,,66.2,34.7,0.00G,,0,10.89,5125.71,81.06,3858.0,50.58,375.88,702.79,181.33,-124.06
802,76100,99999,2016-04-03,56.2,24,43.9,24,,0,,0,11.9,11,4.3,24,19.0,,70.5,45.7,0.00G,,10000,13.44,4457.88,76.62,3713.98,158.46,252.27,613.88,180.02,-537.44
803,76100,99999,2016-04-04,52.6,23,47.8,23,,0,,0,7.3,14,4.2,23,8.0,,59.4,35.6,0.06G,,10000,11.44,5092.0,80.12,4145.96,74.52,223.44,665.02,173.25,-270.46
804,76100,99999,2016-04-05,51.1,24,47.9,24,1009.6,8,987.7,8,6.8,24,4.3,24,8.0,,55.9,48.2,0.56G,,10000,10.61,5140.42,80.06,4259.12,60.58,284.06,746.29,174.04,-463.62
805,76100,99999,2016-04-06,51.9,24,44.6,24,,0,,0,6.4,24,3.1,24,8.9,,59.9,46.4,0.13G,,0,11.06,5173.0,76.92,4293.25,90.83,303.94,670.31,154.9,-417.25
806,76100,99999,2016-04-07,47.4,24,43.6,24,1019.5,4,997.3,4,8.1,24,7.4,24,20.0,28.0,55.0,42.4,0.05G,,10000,8.56,5336.9,80.33,4299.35,73.6,270.71,668.77,152.29,-208.27
807,76100,99999,2016-04-08,44.5,24,41.0,24,,0,,0,8.3,24,5.7,24,14.0,22.0,53.8,35.6,0.13G,,10000,6.94,5704.94,80.6,4309.29,56.9,293.17,721.33,158.88,84.6
808,76100,99999,2016-04-09,47.9,24,45.0,24,,0,,0,6.9,24,4.9,24,14.0,,55.0,42.6,0.20G,,10000,8.83,5238.96,80.38,2893.02,93.4,209.52,608.81,175.15,1178.38
809,76100,99999,2016-04-10,57.5,24,43.1,24,,0,,0,8.0,13,7.7,24,18.1,,72.0,42.4,0.08G,,110000,14.17,4661.17,75.25,2800.12,157.88,396.65,561.77,180.35,488.98
810,76100,99999,2016-04-11,54.5,24,42.4,23,,0,,0,7.9,17,5.7,24,15.9,19.0,68.5,32.0,0.29G,,10000,12.5,4994.0,76.4,4276.52,66.04,356.38,673.54,170.9,-626.0
811,76100,99999,2016-04-12,54.4,24,46.0,24,1008.3,4,986.5,4,10.1,14,4.0,24,9.9,,66.9,46.2,0.00G,,10000,12.44,4957.83,77.44,4291.23,98.38,334.94,642.15,179.92,-666.42
812,76100,99999,2016-04-13,55.2,24,43.9,24,,0,,0,6.4,8,5.6,24,15.9,22.9,66.2,43.3,0.09G,,110000,12.89,4942.46,78.6,4279.48,71.85,373.12,724.25,171.15,-756.19
813,76100,99999,2016-04-14,58.3,24,45.5,24,1012.3,4,990.5,4,9.8,13,4.4,24,19.0,33.0,73.9,46.4,0.00G,,10000,14.61,5028.25,80.12,4283.08,88.79,205.85,692.54,169.17,-491.54
814,76100,99999,2016-04-15,61.3,24,53.3,23,,0,,0,9.6,16,4.4,24,9.9,,73.4,37.4,0.13G,,10000,16.28,4791.54,78.46,4294.6,62.85,213.98,667.5,169.98,-696.08
815,76100,99999,2016-04-16,58.5,24,50.8,24,,0,,0,6.6,14,4.8,24,24.1,,69.1,50.9,0.06G,,10000,14.72,4446.9,77.79,4300.65,29.1,187.92,648.46,171.46,-968.44
816,76100,99999,2016-04-17,52.4,24,47.7,22,,0,,0,8.7,24,7.4,24,19.0,,62.4,39.2,0.28G,,0,11.33,4291.12,77.94,4305.46,34.02,237.75,616.88,171.67,-1152.65
817,76100,99999,2016-04-18,53.2,24,40.6,24,,0,,0,7.4,19,3.6,24,8.0,,62.4,46.4,0.00G,,0,11.78,5083.75,76.44,4303.25,41.06,488.02,706.46,165.21,-697.0
818,76100,99999,2016-04-19,57.6,24,38.4,24,,0,,0,,0,6.3,24,9.9,,68.0,47.1,0.00G,,0,14.22,4946.06,77.17,4279.75,255.5,447.04,672.56,163.5,-949.42
819,76100,99999,2016-04-20,56.6,24,47.4,24,,0,,0,7.2,9,4.0,24,9.9,,68.0,48.2,0.00G,,10000,13.67,4626.08,76.48,4274.94,178.35,223.12,711.62,175.5,-1014.04
820,76100,99999,2016-04-21,51.3,24,50.5,21,,0,,0,4.9,22,2.6,24,11.1,,60.8,37.4,0.06G,,110000,10.72,4665.08,81.81,4281.23,44.12,154.06,814.79,180.65,-892.02
821,76100,99999,2016-04-22,53.9,24,49.0,24,,0,,0,4.3,24,3.8,24,8.9,,62.6,46.0,0.24G,,100000,12.17,4711.06,78.17,4275.12,31.98,174.4,825.21,180.33,-854.25
822,76100,99999,2016-04-23,54.0,24,48.5,24,1017.6,6,995.6,6,6.6,24,4.8,24,12.0,,60.1,50.0,0.00G,,10000,12.22,4426.23,75.4,4293.46,90.19,202.23,712.1,181.88,-1129.04
823,76100,99999,2016-04-24,50.2,24,41.8,24,,0,,0,6.3,24,6.0,24,12.0,,56.7,44.6,0.30G,,0,10.11,4518.83,71.31,4022.33,82.94,332.4,638.1,179.81,-808.12
824,76100,99999,2016-04-25,49.5,24,40.4,24,,0,,0,7.4,24,5.2,24,12.0,,59.0,40.5,0.00G,,0,9.72,5236.25,70.23,4299.96,84.12,383.56,732.98,170.17,-504.88
825,76100,99999,2016-04-26,50.2,24,43.0,24,,0,,0,6.7,24,6.5,24,15.9,,56.5,42.4,0.00G,,10000,10.11,5191.42,70.27,4298.19,109.9,241.71,757.58,170.81,-457.04
826,76100,99999,2016-04-27,51.1,24,41.5,24,,0,,0,7.0,24,3.4,24,8.9,,57.7,45.9,0.01G,,10000,10.61,5282.65,81.33,4303.58,39.81,420.31,711.92,176.96,-451.27
827,76100,99999,2016-04-28,50.8,24,37.5,24,,0,,0,6.7,24,4.1,24,7.0,,57.7,43.7,0.02G,,0,10.44,5304.88,81.96,4307.35,31.12,323.4,679.54,173.65,-292.23
828,76100,99999,2016-04-29,53.1,24,39.7,24,,0,,0,7.1,14,3.4,24,9.9,,64.4,43.7,0.00G,,0,11.72,5177.35,82.46,4284.27,52.1,467.58,630.81,172.25,-512.23
829,76100,99999,2016-04-30,48.1,24,40.1,24,1022.8,4,1000.6,4,6.0,22,11.0,24,22.9,34.0,61.9,35.6,0.13G,,10000,8.94,4803.44,79.79,4237.35,126.77,262.73,487.31,178.62,-569.42
830,76100,99999,2016-05-01,48.9,24,34.2,24,,0,,0,7.8,14,4.9,24,14.0,,60.8,37.4,0.09G,,0,9.39,4556.88,40.46,4209.12,130.21,498.12,435.46,166.65,-923.27
831,76100,99999,2016-05-02,50.9,24,38.2,24,,0,,0,,0,3.5,24,8.9,,64.6,35.6,0.00G,,0,10.5,4931.62,45.0,4282.42,60.12,483.0,569.23,157.9,-666.29
832,76100,99999,2016-05-03,54.0,24,43.3,24,,0,,0,7.3,20,3.0,24,7.0,,65.3,42.6,0.00G,,0,12.22,4743.67,39.12,4281.35,45.17,331.0,610.58,149.98,-713.46
833,76100,99999,2016-05-04,60.6,24,41.5,24,,0,,0,,0,5.3,24,9.9,,75.2,43.7,0.00G,,0,15.89,4545.04,39.77,4242.25,164.23,519.75,633.94,161.5,-1216.56
834,76100,99999,2016-05-05,66.7,24,45.2,24,,0,,0,11.2,5,5.1,24,9.9,,83.3,47.5,0.00G,,0,19.28,3809.1,37.44,4035.04,139.9,494.81,539.5,164.4,-1602.21
835,76100,99999,2016-05-06,62.4,24,50.4,23,,0,,0,7.8,12,4.5,24,9.9,,75.2,33.8,0.00G,,0,16.89,3873.48,38.67,4075.46,168.38,333.75,527.35,166.0,-1436.31
836,76100,99999,2016-05-07,64.3,24,51.3,24,,0,,0,6.5,16,3.7,24,8.0,,73.8,53.6,0.00G,,0,17.94,3698.96,40.0,3391.9,107.19,306.79,486.81,169.83,-803.54
837,76100,99999,2016-05-08,62.0,24,51.4,24,,0,,0,6.6,10,4.3,24,9.9,,72.0,55.4,0.00G,,0,16.67,3447.17,38.6,3379.48,254.67,246.44,442.92,172.27,-1087.42
838,76100,99999,2016-05-09,61.1,24,54.6,24,,0,,0,6.7,23,3.9,24,8.9,,71.6,46.4,0.00G,,10010,16.17,4239.42,38.88,4013.17,89.77,154.6,631.31,167.4,-855.94
839,76100,99999,2016-05-10,62.2,24,53.6,24,,0,,0,5.5,9,5.1,24,11.1,,72.3,50.5,0.80G,,100000,16.78,4268.56,37.31,4039.75,46.4,411.23,740.9,162.96,-1170.02
840,76100,99999,2016-05-11,54.3,23,52.2,20,1004.4,5,983.0,5,9.4,13,2.7,23,7.0,,66.7,39.2,0.00G,,10010,12.39,4252.27,38.92,3983.5,45.17,304.02,765.52,164.44,-1049.35
841,76100,99999,2016-05-12,55.2,24,49.6,24,,0,,0,7.9,17,4.8,24,15.0,,66.9,44.6,0.10G,,110000,12.89,4334.42,34.58,3934.42,63.5,321.25,734.4,170.92,-924.71
842,76100,99999,2016-05-13,50.0,24,,0,,0,,0,6.1,24,6.5,24,14.0,26.0,61.0,37.4,0.10G,,10000,10.0,4385.71,34.0,4051.71,113.58,209.77,696.38,156.81,-876.62
843,76100,99999,2016-05-14,55.7,24,53.3,24,,0,,0,5.5,24,7.3,24,9.9,,57.9,53.6,0.65G,,10000,13.17,4011.81,33.94,3321.44,37.65,194.21,598.31,169.23,-342.96
844,76100,99999,2016-05-15,57.0,24,50.8,24,,0,,0,4.6,19,7.0,24,13.0,,64.6,48.2,0.35G,,10000,13.89,3755.25,33.98,3178.48,32.88,488.83,552.17,168.75,-699.98
845,76100,99999,2016-05-16,55.5,24,48.5,24,,0,,0,5.9,24,4.9,24,12.0,,66.0,45.5,0.01G,,0,13.06,3890.5,33.98,3865.98,20.25,319.46,521.56,168.56,-1039.12
846,76100,99999,2016-05-17,57.9,24,48.6,24,,0,,0,5.5,20,1.6,24,5.1,,67.6,48.2,0.00G,,100000,14.39,4266.48,34.88,4017.4,16.04,333.85,592.88,158.08,-886.9
847,76100,99999,2016-05-18,57.2,24,49.9,24,,0,,0,6.2,24,6.8,24,18.1,,66.9,48.2,0.01G,,10000,14.0,4411.06,33.67,4165.79,152.88,295.52,579.38,156.44,-972.88
848,76100,99999,2016-05-19,55.8,24,50.8,24,,0,,0,6.1,24,8.0,24,14.0,,60.8,51.8,0.06G,,10000,13.22,4416.9,33.98,4152.75,118.52,306.94,549.46,138.06,-882.96
849,76100,99999,2016-05-20,62.8,24,52.6,24,,0,,0,7.0,12,3.4,24,6.0,,75.2,51.3,0.12G,,0,17.11,4328.31,31.48,4147.1,44.9,343.83,575.58,138.6,-953.4
850,76100,99999,2016-05-21,70.6,24,53.5,24,,0,,0,7.0,5,5.4,24,17.1,,90.0,52.9,0.00G,,0,21.44,3742.0,29.92,3649.25,119.67,431.81,540.04,152.12,-1180.9
851,76100,99999,2016-05-22,49.1,24,,0,1015.8,6,994.1,6,6.6,24,9.5,24,18.1,,60.8,35.6,0.48G,,10010,9.5,3535.65,28.17,3096.23,145.19,209.94,516.19,170.19,-630.6
852,76100,99999,2016-05-23,54.6,24,45.7,24,1025.1,4,1003.0,4,8.5,20,5.8,24,11.1,,64.4,41.0,0.78G,,10000,12.56,4242.79,26.56,4691.58,106.29,417.33,682.83,168.38,-1850.27
853,76100,99999,2016-05-24,58.9,24,47.4,23,,0,,0,8.9,8,6.0,24,12.0,,69.8,44.6,0.06G,,0,14.94,4343.06,29.71,5262.48,97.69,416.5,633.46,161.6,-2258.27
854,76100,99999,2016-05-25,64.3,24,54.8,24,,0,,0,7.0,19,4.0,24,8.0,,75.9,9999.9,0.02G,,10000,17.94,4258.33,32.79,5317.75,71.38,366.98,672.6,144.52,-2347.83
855,76100,99999,2016-05-26,61.9,24,56.9,24,1012.2,4,990.6,4,6.1,22,3.2,24,7.0,,70.2,57.2,0.04G,,10000,16.61,4242.31,58.17,5119.98,16.15,264.85,673.0,138.4,-2028.4
856,76100,99999,2016-05-27,65.7,24,58.9,23,,0,,0,5.7,22,3.2,24,8.9,,77.7,46.4,0.00G,,10000,18.72,4192.65,38.4,5614.44,26.29,398.25,681.44,160.17,-2726.44
857,76100,99999,2016-05-28,63.0,24,58.4,23,1010.0,5,988.9,5,5.7,24,4.0,24,14.0,,76.6,41.0,0.16G,,10010,17.22,3728.77,28.73,5430.08,49.35,302.38,673.56,166.48,-2922.15
858,76100,99999,2016-05-29,54.3,24,52.9,16,,0,,0,5.8,23,10.0,24,21.0,,68.0,39.2,0.82G,,10000,12.39,3507.98,28.96,5363.12,97.88,281.21,659.17,163.98,-3086.9
859,76100,99999,2016-05-30,52.5,24,,0,1017.5,6,995.8,6,6.6,24,8.3,24,19.0,,64.6,37.4,0.07G,,10000,11.39,4182.35,34.96,5438.12,88.1,220.4,789.79,172.65,-2561.96
860,76100,99999,2016-05-31,58.9,24,53.2,24,,0,,0,5.9,24,11.2,24,18.1,,65.3,54.5,0.41G,,10000,14.94,4284.35,31.77,5666.21,156.6,251.31,894.0,168.77,-2884.19
861,76100,99999,2016-06-01,59.2,24,51.1,24,,0,,0,6.3,24,10.8,24,17.1,,65.3,54.7,0.01G,,0,15.11,4363.54,33.44,5684.85,34.92,117.44,851.85,167.58,-2526.85
862,76100,99999,2016-06-02,61.0,24,55.8,24,,0,,0,6.0,24,4.3,24,8.0,,70.0,55.4,0.00G,,10000,16.11,4377.27,30.31,5620.38,31.15,240.19,897.31,161.58,-2603.92
863,76100,99999,2016-06-03,64.8,24,57.9,24,,0,,0,5.0,19,3.7,24,8.0,,75.2,54.9,0.02G,,0,18.22,4306.85,36.42,5657.92,26.69,236.33,975.0,171.5,-2797.1
864,76100,99999,2016-06-04,65.2,24,58.4,24,,0,,0,6.0,24,5.7,24,14.0,,74.8,57.2,0.00G,,0,18.44,3823.71,36.19,5247.9,33.81,278.92,1002.06,166.21,-2941.44
865,76100,99999,2016-06-05,67.1,24,55.7,24,,0,,0,6.9,14,3.8,24,7.0,,77.0,59.0,0.00G,,0,19.5,3495.46,38.98,4355.21,19.27,385.81,891.35,167.19,-2362.44
866,76100,99999,2016-06-06,63.5,23,58.3,21,,0,,0,6.6,16,3.5,23,13.0,,79.5,42.8,0.00G,,110000,17.5,4116.81,35.5,5463.65,28.67,352.21,957.33,158.33,-2878.9
867,76100,99999,2016-06-07,67.9,24,59.5,24,,0,,0,4.7,17,3.4,24,6.0,,77.7,59.0,0.03G,,100000,19.94,4191.5,51.25,5618.4,27.94,384.85,971.31,148.88,-3011.23
868,76100,99999,2016-06-08,71.7,24,58.5,24,1021.8,4,1000.3,4,6.5,7,3.1,24,7.0,,84.2,57.6,0.01G,,0,22.06,4190.02,47.46,5633.06,32.46,474.23,966.62,148.73,-3112.62
869,76100,99999,2016-06-09,72.2,24,56.5,24,,0,,0,,0,2.7,24,7.0,,82.8,59.0,0.00G,,0,22.33,4169.46,36.31,5520.6,56.48,449.92,929.98,146.92,-2970.71
870,76100,99999,2016-06-10,63.3,24,59.0,24,1013.5,7,992.2,7,7.3,23,7.3,24,13.0,,78.4,59.0,0.00G,,10010,17.39,4109.35,38.5,5529.96,67.4,149.92,897.0,167.42,-2740.88
871,76100,99999,2016-06-11,61.5,24,54.8,24,,0,,0,6.4,21,5.6,24,14.0,,65.1,54.7,0.15G,,0,16.39,3577.12,44.38,3043.17,155.9,324.88,787.25,174.21,-952.92
872,76100,99999,2016-06-12,61.9,24,53.3,24,,0,,0,6.0,18,5.2,24,11.1,,73.4,51.8,0.00G,,0,16.61,3459.15,41.27,2788.04,111.44,183.79,627.12,174.81,-467.52
873,76100,99999,2016-06-13,63.8,24,58.5,24,1014.5,4,993.2,4,7.4,24,10.8,24,22.9,31.1,71.6,59.0,0.01G,,10000,17.67,4052.19,37.42,2950.52,149.46,221.0,744.54,170.04,-220.85
