,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Eolien,Solaire,Hydraulique,Bioénergies,Ech. physiques
128,71560,99999,2014-05-09,60.8,18,48.8,18,1017.2,18,1008.0,18,12.4,18,6.7,18,9.9,,67.8,56.5,0.00G,,0,16.0,7071.23,-3.08,7.98,13.06,9.29,146.75,6897.02
129,71560,99999,2014-05-10,56.5,24,51.1,24,1012.6,24,1003.3,24,11.5,24,7.0,24,11.1,,64.6,52.9,0.00G,,10000,13.61,6676.44,-3.15,11.67,4.83,8.98,149.31,6504.65
130,71560,99999,2014-05-11,53.2,24,44.1,24,1011.3,24,1001.9,24,12.4,24,8.1,24,14.0,,59.5,48.0,0.23G,,0,11.78,6550.25,-2.88,13.42,13.65,8.9,146.21,6370.85
131,71560,99999,2014-05-12,51.5,24,43.6,24,1014.9,24,1005.4,24,12.2,24,7.0,24,9.9,,59.0,46.4,0.12G,,10000,10.83,7861.69,-4.83,6.48,9.96,6.54,137.27,7706.19
132,71560,99999,2014-05-13,52.0,24,44.0,24,1020.7,24,1011.2,24,12.2,24,5.7,24,8.9,,59.9,46.2,0.13G,,10000,11.11,8045.29,308.98,3.5,11.56,4.46,137.08,7579.67
133,71560,99999,2014-05-14,55.7,24,43.5,24,1030.4,24,1020.9,24,11.6,24,6.3,24,12.0,,66.4,46.2,0.15G,,0,13.17,7912.06,291.4,3.02,13.92,4.46,138.02,7461.33
134,71560,99999,2014-05-15,55.5,24,39.9,24,1034.4,24,1024.8,24,12.4,24,7.7,24,11.1,,63.5,46.4,0.00G,,0,13.06,7759.73,-2.85,5.29,16.54,4.52,133.98,7602.38
135,71560,99999,2014-05-16,58.6,24,42.9,24,1029.6,24,1020.2,24,11.8,24,7.5,24,11.1,,68.9,46.6,0.00G,,0,14.78,7502.46,10.96,6.06,14.6,5.38,143.25,7322.38
136,71560,99999,2014-05-17,62.7,24,45.3,24,1022.0,24,1012.7,24,11.7,24,6.5,24,8.9,,73.0,50.7,0.00G,,0,17.06,6549.0,-2.65,4.81,15.54,9.0,144.9,6377.31
137,71560,99999,2014-05-18,66.2,23,47.9,23,1012.6,23,1003.5,23,12.2,23,3.3,23,6.0,,77.4,53.8,0.00G,,0,19.0,6067.83,-2.69,1.83,12.92,8.79,145.4,5901.35
138,71560,99999,2014-05-19,68.5,24,48.9,24,1004.9,24,995.8,24,12.4,24,6.5,24,12.0,,79.0,55.2,0.00G,,0,20.28,7087.71,9.58,3.75,15.17,8.88,138.27,6911.96
139,71560,99999,2014-05-20,61.6,24,53.9,24,1009.7,24,1000.5,24,12.2,24,5.4,24,8.9,,77.0,56.3,0.00G,,10000,16.44,7257.06,322.5,1.62,6.98,8.56,134.25,6783.08
140,71560,99999,2014-05-21,59.1,24,56.5,24,1007.6,24,998.3,24,9.4,24,5.0,24,8.9,,69.6,54.0,0.18G,,10000,15.06,7412.81,385.6,3.52,4.5,5.79,129.42,6884.02
141,71560,99999,2014-05-22,59.0,24,50.6,24,1006.2,24,997.0,24,12.4,24,7.7,24,12.0,,72.1,49.6,0.95G,,10000,15.0,7279.94,297.98,7.48,11.62,6.0,134.44,6822.71
142,71560,99999,2014-05-23,57.4,24,50.5,24,1009.0,24,999.8,24,11.3,24,6.8,24,9.9,,67.3,49.8,0.08G,,10000,14.11,7204.94,169.0,5.29,10.6,5.79,148.98,6865.21
143,71560,99999,2014-05-24,55.1,24,49.4,24,1013.9,24,1004.5,24,11.8,24,7.2,24,12.0,,63.3,48.2,0.18G,,10000,12.83,6541.42,-1.23,7.58,8.77,5.69,148.17,6372.27
144,71560,99999,2014-05-25,60.3,24,49.3,24,1018.3,24,1009.0,24,11.7,24,4.1,24,7.0,,71.4,47.5,0.09G,,10000,15.72,6188.29,-2.98,0.9,14.33,5.85,155.92,6014.56
145,71560,99999,2014-05-26,58.5,24,54.4,24,1015.6,24,1006.3,24,10.0,24,3.5,24,7.0,,66.9,55.9,0.17G,,10000,14.72,7316.77,161.69,1.0,5.69,5.48,154.27,6988.81
146,71560,99999,2014-05-27,57.2,24,51.7,24,1015.0,24,1005.7,24,10.4,24,6.1,24,8.9,,62.1,54.9,0.12G,,0,14.0,7516.33,79.04,3.65,5.31,6.71,159.19,7262.38
147,71560,99999,2014-05-28,55.9,24,51.1,24,1013.9,24,1004.6,24,10.8,24,4.5,24,8.9,,61.5,54.0,0.00G,,10000,13.28,7560.31,14.44,1.81,6.77,8.73,154.33,7374.19
148,71560,99999,2014-05-29,59.4,24,49.5,24,1016.5,24,1007.2,24,10.3,24,3.8,24,8.9,,66.6,52.5,0.05G,,0,15.22,6476.52,-3.15,0.71,10.92,9.31,161.71,6297.21
149,71560,99999,2014-05-30,63.5,24,52.5,24,1020.1,24,1010.8,24,12.0,24,3.9,24,8.9,,70.9,57.0,0.00G,,0,17.5,6746.38,-3.92,0.46,10.62,8.9,139.17,6591.02
150,71560,99999,2014-05-31,62.0,24,48.3,24,1022.7,24,1013.4,24,10.1,24,6.7,24,9.9,,70.5,54.0,0.00G,,0,16.67,6161.17,-3.54,3.25,18.77,8.25,123.96,6010.6
151,71560,99999,2014-06-01,59.5,24,47.2,24,1022.6,24,1013.2,24,12.2,24,5.0,24,7.0,,66.9,51.8,0.00G,,0,15.28,5973.58,-1.33,1.77,11.46,8.0,115.44,5838.27
152,71560,99999,2014-06-02,61.9,24,50.6,24,1019.7,24,1010.4,24,9.7,24,3.3,24,6.0,,68.2,54.9,0.00G,,0,16.61,7043.29,-1.35,0.62,12.56,7.35,114.27,6909.83
153,71560,99999,2014-06-03,63.2,24,52.5,24,1014.7,24,1005.5,24,12.4,24,4.4,24,9.9,,69.3,57.9,0.00G,,10000,17.33,7182.1,-1.12,0.35,10.35,7.0,118.08,7047.44
154,71560,99999,2014-06-04,56.9,24,51.5,24,1008.3,24,999.0,24,9.7,24,5.3,24,8.0,,66.7,50.0,0.28G,,10000,13.83,7350.48,-1.19,5.38,7.06,6.92,117.96,7214.52
155,71560,99999,2014-06-05,59.1,24,43.3,24,1014.4,24,1005.1,24,12.4,24,4.9,24,8.0,,68.9,48.6,0.44G,,0,15.06,7273.58,-1.4,1.15,19.33,6.67,121.92,7125.83
156,71560,99999,2014-06-06,70.3,24,52.7,24,1012.4,24,1003.3,24,12.4,24,4.9,24,8.0,,83.7,53.1,0.00G,,0,21.28,7088.5,-1.65,3.92,19.54,6.79,123.27,6936.69
157,71560,99999,2014-06-07,73.8,24,60.4,24,1013.0,24,1004.0,24,12.1,24,4.9,24,8.0,,82.6,66.4,0.00G,,10000,23.22,6258.27,-1.88,3.21,12.56,6.69,122.33,6115.21
158,71560,99999,2014-06-08,72.2,24,61.7,24,1017.3,24,1008.3,24,11.6,24,3.9,24,8.0,,83.7,61.5,0.10G,,10000,22.33,5837.52,-1.94,0.62,14.15,5.46,118.35,5700.88
159,71560,99999,2014-06-09,71.4,24,63.5,24,1015.2,23,1006.3,24,10.6,24,4.1,24,7.0,,81.0,62.8,0.69G,,10000,21.89,6298.27,-3.06,2.81,10.06,4.04,109.46,6174.9
160,71560,99999,2014-06-10,65.3,24,61.2,24,1019.6,24,1010.4,24,8.3,24,3.7,24,8.0,,78.8,62.1,0.72G,,10000,18.5,7150.27,86.52,1.12,6.5,6.04,104.08,6946.08
161,71560,99999,2014-06-11,69.8,24,55.4,24,1025.3,24,1016.2,24,12.3,24,5.8,24,9.9,,77.9,62.6,0.44G,,0,21.0,7031.52,19.0,1.52,14.48,6.83,105.23,6884.48
162,71560,99999,2014-06-12,69.1,22,52.7,22,1026.0,22,1016.8,22,12.3,22,7.5,22,8.9,,77.9,59.9,0.00G,,0,20.61,7012.6,19.42,4.17,14.08,6.31,112.04,6856.44
163,71560,99999,2014-06-13,69.1,23,54.6,23,1022.4,23,1013.3,23,12.1,23,7.5,23,9.9,,78.4,58.6,0.00G,,0,20.61,6922.88,-2.56,4.65,15.42,6.0,117.96,6781.52
164,71560,99999,2014-06-14,65.1,24,52.5,24,1021.4,24,1012.2,24,12.3,24,9.3,24,13.0,,73.4,57.9,0.00G,,0,18.39,6110.94,-2.58,6.9,11.9,4.94,113.4,5976.46
165,71560,99999,2014-06-15,61.2,24,50.0,24,1023.2,24,1013.9,24,11.9,24,9.9,24,14.0,,70.3,53.6,0.00G,,0,16.22,5740.94,-4.0,7.65,13.04,5.6,112.38,5606.29
166,71560,99999,2014-06-16,61.2,24,50.5,24,1023.2,24,1013.8,24,12.2,24,9.9,24,13.0,,69.8,53.1,0.00G,,0,16.22,6822.17,185.52,7.23,13.21,3.67,105.1,6507.52
167,71560,99999,2014-06-17,60.7,24,50.3,24,1022.8,24,1013.5,24,12.4,24,10.2,24,13.0,,67.8,54.9,0.00G,,0,15.94,6944.52,286.65,5.98,9.44,3.23,101.35,6537.79
168,71560,99999,2014-06-18,64.0,24,51.7,24,1022.4,24,1013.1,24,11.5,24,9.6,24,12.0,,74.3,55.4,0.00G,,0,17.78,6981.46,307.25,5.81,14.54,3.83,107.69,6542.48
169,71560,99999,2014-06-19,63.6,24,52.3,24,1021.5,24,1012.2,24,11.7,24,5.7,24,7.0,,73.9,55.4,0.00G,,0,17.56,7024.33,18.81,2.31,12.44,3.77,111.31,6875.48
170,71560,99999,2014-06-20,63.5,24,49.9,24,1020.6,24,1011.4,24,12.3,24,6.8,24,8.9,,72.5,57.0,0.00G,,0,17.5,6848.21,-2.52,2.5,13.44,4.1,110.04,6720.65
171,71560,99999,2014-06-21,67.0,24,48.1,24,1018.8,24,1009.7,24,12.4,24,5.9,24,8.9,,77.0,54.7,0.00G,,0,19.44,6101.81,-2.25,3.65,17.62,3.19,103.67,5975.94
172,71560,99999,2014-06-22,70.6,24,50.1,24,1019.4,24,1010.3,24,12.4,24,6.2,24,9.9,,80.4,59.2,0.00G,,0,21.44,5812.88,-2.79,4.69,16.69,2.33,99.6,5692.23
173,71560,99999,2014-06-23,69.1,24,49.4,24,1019.8,24,1010.7,24,12.4,24,7.0,24,9.9,,77.4,60.3,0.00G,,0,20.61,6914.88,287.23,5.23,13.62,4.83,97.38,6506.58
174,71560,99999,2014-06-24,70.4,24,51.4,24,1017.2,24,1008.1,24,12.4,24,5.6,24,11.1,,80.8,59.4,0.00G,,0,21.33,7101.15,293.48,3.21,17.44,4.65,100.85,6681.73
175,71560,99999,2014-06-25,65.7,24,49.9,24,1015.2,24,1006.0,24,12.0,24,6.5,24,8.9,,77.4,58.6,0.00G,,0,18.72,7057.77,287.35,2.29,14.96,3.79,98.98,6650.48
176,71560,99999,2014-06-26,66.4,24,48.8,24,1014.6,24,1005.5,24,12.2,24,3.1,24,8.9,,77.5,55.4,0.00G,,10000,19.11,7067.73,-3.33,1.54,16.29,3.83,98.92,6950.5
177,71560,99999,2014-06-27,67.5,24,57.2,24,1014.9,24,1005.8,24,12.3,24,5.1,24,9.9,,76.6,61.2,0.02G,,10000,19.72,6938.52,285.98,2.46,13.67,2.4,102.12,6531.81
178,71560,99999,2014-06-28,61.2,24,56.2,24,1011.2,24,1002.0,24,11.3,24,3.2,24,6.0,,69.1,55.8,0.00G,,10000,16.22,6183.65,4.46,1.44,4.46,2.35,114.79,6056.12
179,71560,99999,2014-06-29,60.1,24,53.4,24,1012.5,24,1003.3,24,11.4,24,4.6,24,8.9,,66.9,55.8,0.44G,,10000,15.61,5860.48,-2.06,1.75,8.29,2.06,122.67,5727.67
180,71560,99999,2014-06-30,63.3,24,50.3,24,1017.7,24,1008.5,24,12.4,24,3.1,24,5.1,,73.8,54.3,0.25G,,0,17.39,6823.6,-2.06,0.46,12.9,3.48,122.9,6685.9
181,71560,99999,2014-07-01,66.5,24,51.3,24,1017.5,24,1008.3,24,12.4,24,5.8,24,9.9,,75.2,59.4,0.00G,,0,19.17,6957.08,22.65,2.67,11.73,2.88,122.0,6795.33
182,71560,99999,2014-07-02,68.5,24,49.5,24,1021.0,24,1011.8,24,12.4,24,5.3,24,9.9,,79.7,56.1,0.00G,,0,20.28,6975.25,95.23,3.4,18.02,3.15,120.5,6734.88
183,71560,99999,2014-07-03,74.7,24,52.0,24,1021.1,24,1012.0,24,12.3,24,3.4,24,6.0,,85.5,60.3,0.00G,,0,23.72,7115.38,22.04,0.4,17.62,2.69,132.4,6940.12
184,71560,99999,2014-07-04,72.1,24,59.4,24,1011.0,24,1002.0,24,12.4,24,4.9,24,11.1,,85.1,67.8,0.00G,,10000,22.28,6992.23,-0.67,2.35,8.31,2.94,153.08,6826.33
185,71560,99999,2014-07-05,68.4,24,60.4,24,1008.2,24,999.2,24,11.9,24,8.2,24,12.0,,75.9,62.8,0.08G,,10000,20.22,6155.08,-2.65,10.77,5.69,3.1,144.4,5993.79
186,71560,99999,2014-07-06,63.7,24,58.3,24,1008.9,24,999.7,24,12.3,24,5.9,24,9.9,,74.1,57.6,0.02G,,10000,17.61,5795.08,-2.25,5.46,5.38,3.0,154.25,5629.58
187,71560,99999,2014-07-07,62.4,24,54.5,24,1016.4,24,1007.2,24,12.3,24,3.3,24,6.0,,71.2,55.0,0.30G,,10000,16.89,6778.1,-2.29,0.73,10.5,3.04,148.0,6618.29
188,71560,99999,2014-07-08,60.2,24,55.2,24,1015.4,24,1006.1,24,10.7,24,3.6,24,6.0,,68.4,57.0,0.06G,,10000,15.67,6931.85,39.92,0.85,8.6,3.02,149.56,6729.92
189,71560,99999,2014-07-09,58.7,24,54.9,24,1015.9,24,1006.6,24,9.9,24,6.1,24,11.1,,63.3,55.6,0.97G,,10000,14.83,7001.77,-2.21,4.04,5.08,3.04,142.92,6849.06
190,71560,99999,2014-07-10,58.9,24,55.6,24,1014.9,24,1005.6,24,9.1,24,9.3,24,12.0,,60.8,56.5,0.63G,,10000,14.94,7120.12,-2.35,7.23,1.96,4.06,153.35,6956.04
191,71560,99999,2014-07-11,61.7,24,57.1,24,1017.1,24,1007.8,24,9.9,24,6.0,24,8.9,,69.1,58.5,0.73G,,10000,16.5,6868.92,-2.67,2.33,6.75,6.04,149.31,6707.38
192,71560,99999,2014-07-12,63.8,17,57.0,17,1015.8,17,1006.6,17,10.6,17,2.6,17,5.1,,69.4,59.5,0.01G,,0,17.67,5996.23,-2.08,0.54,10.62,6.06,159.29,5821.9
193,71560,99999,2014-07-13,64.9,22,60.7,22,1011.4,22,1002.3,22,10.9,21,5.0,22,8.9,,71.2,61.0,0.02G,,10000,18.28,5590.0,-2.19,2.88,5.98,7.0,156.46,5419.58
194,71560,99999,2014-07-14,65.1,24,54.4,24,1016.1,24,1007.0,24,12.4,24,4.9,24,6.0,,75.7,56.7,0.53G,,0,18.39,5754.5,-2.19,2.31,13.46,7.0,153.23,5580.75
195,71560,99999,2014-07-15,69.1,24,57.2,24,1020.9,24,1011.7,24,12.3,23,3.6,24,6.0,,77.7,56.1,0.00G,,0,20.61,6689.46,-1.92,0.6,11.58,6.06,129.29,6543.92
196,71560,99999,2014-07-16,75.5,24,60.2,24,1021.2,24,1012.1,24,12.4,24,2.7,24,6.0,,86.4,64.8,0.00G,,0,24.17,6914.02,17.81,0.65,15.02,5.35,113.88,6761.19
197,71560,99999,2014-07-17,78.7,24,61.6,24,1018.6,24,1009.6,24,12.3,24,5.0,24,7.0,,90.3,64.9,0.00G,,0,25.94,7085.46,1.27,2.35,16.52,4.71,112.33,6948.1
198,71560,99999,2014-07-18,83.2,24,64.1,24,1012.5,24,1003.7,24,12.4,24,4.8,24,8.9,,96.4,69.8,0.00G,,0,28.44,7113.69,26.9,2.52,15.35,4.23,155.75,6908.69
199,71560,99999,2014-07-19,78.8,24,65.2,24,1008.3,24,999.5,24,11.9,24,4.5,24,8.9,,89.8,72.7,0.00G,,10000,26.0,6274.77,-2.81,2.94,12.12,4.96,158.75,6098.65
200,71560,99999,2014-07-20,70.1,24,63.2,24,1010.6,24,1001.6,24,11.6,24,4.8,24,11.1,,79.5,63.7,0.09G,,10000,21.17,5734.75,-2.96,1.46,8.56,3.85,146.29,5577.38
201,71560,99999,2014-07-21,69.2,24,60.9,24,1016.7,24,1007.6,24,11.7,24,7.7,24,12.0,,77.9,62.6,0.05G,,0,20.67,6684.33,-2.96,5.12,8.5,4.12,129.83,6539.62
202,71560,99999,2014-07-22,68.2,24,61.3,24,1019.4,24,1010.3,24,11.6,24,7.7,24,11.1,,75.0,64.0,0.00G,,0,20.11,6719.67,-2.69,3.58,4.46,5.02,134.6,6574.5
203,71560,99999,2014-07-23,73.8,24,61.9,24,1015.6,24,1006.6,24,8.3,24,5.7,24,9.9,,88.3,63.5,0.00G,,0,23.22,6891.52,-2.44,2.23,12.19,5.27,133.75,6740.44
204,71560,99999,2014-07-24,77.2,24,59.5,24,1013.0,24,1004.0,24,12.0,24,4.5,24,7.0,,88.5,66.2,0.00G,,0,25.11,7045.17,-3.5,2.33,14.15,5.77,133.1,6893.54
205,71560,99999,2014-07-25,74.5,24,55.7,24,1012.9,24,1003.9,24,12.3,24,5.3,24,8.9,,83.3,65.7,0.00G,,0,23.61,6761.44,-2.83,1.44,15.69,5.33,132.38,6609.48
206,71560,99999,2014-07-26,71.1,24,58.8,24,1015.3,24,1006.2,24,11.6,24,5.6,24,7.0,,79.7,64.8,0.00G,,0,21.72,5951.23,-2.25,2.0,14.48,5.08,142.19,5789.75
207,71560,99999,2014-07-27,73.9,24,59.1,24,1016.6,24,1007.6,24,12.0,24,4.4,24,7.0,,84.4,64.4,0.00G,,10000,23.28,5641.52,-2.71,0.85,14.92,4.48,136.56,5487.1
208,71560,99999,2014-07-28,68.6,24,57.8,24,1013.0,24,1003.9,24,10.2,24,5.5,24,9.9,,78.4,63.1,0.30G,,10000,20.33,6539.6,-7.06,1.65,9.58,4.5,134.98,6395.69
209,71560,99999,2014-07-29,65.8,24,59.5,24,1013.2,24,1004.0,24,11.1,24,6.6,24,9.9,,73.8,60.4,0.00G,,10000,18.78,6621.0,-3.6,3.42,2.65,6.06,138.5,6473.98
210,71560,99999,2014-07-30,69.9,24,56.8,24,1015.2,24,1006.1,24,12.4,24,5.1,24,8.0,,79.2,61.9,0.08G,,0,21.06,6606.92,-3.85,2.46,10.9,6.5,130.25,6460.52
211,71560,99999,2014-07-31,70.1,24,55.2,24,1015.2,24,1006.1,24,12.3,23,4.0,24,7.0,,80.8,58.6,0.00G,,0,21.17,6587.9,-3.71,0.67,12.44,6.4,129.75,6442.44
212,71560,99999,2014-08-01,72.8,24,57.3,24,1009.7,24,1000.7,24,12.3,24,3.8,24,6.0,,84.4,62.1,0.00G,,0,22.67,6431.21,-3.15,1.9,10.98,6.04,131.83,6283.56
213,71560,99999,2014-08-02,68.8,24,58.8,24,1006.7,24,997.7,24,12.2,23,5.5,24,13.0,,80.1,62.4,0.00G,,10000,20.44,5686.79,-1.9,4.73,10.67,6.02,130.06,5537.08
214,71560,99999,2014-08-03,67.7,24,58.7,24,1011.1,24,1002.0,24,12.2,24,4.2,24,8.9,,76.8,58.1,0.30G,,0,19.83,5274.62,-1.04,0.98,10.67,5.83,134.0,5124.29
215,71560,99999,2014-08-04,67.0,24,53.6,24,1016.9,24,1007.8,24,12.4,24,4.6,24,7.0,,76.5,60.8,0.22G,,0,19.44,6018.69,-2.29,0.31,9.1,5.15,122.56,5883.98
216,71560,99999,2014-08-05,71.3,24,53.9,24,1019.4,24,1010.3,24,12.4,24,3.2,24,6.0,,80.6,61.2,0.00G,,0,21.83,6082.92,-2.08,0.46,11.5,5.25,121.81,5946.02
217,71560,99999,2014-08-06,66.0,24,61.3,24,1015.2,24,1006.0,24,9.0,24,4.3,24,8.0,,77.4,63.1,0.00G,,10000,18.89,6108.98,-2.27,2.52,4.42,5.38,129.35,5969.62
218,71560,99999,2014-08-07,68.1,24,64.7,24,1014.5,24,1005.4,24,8.9,24,2.3,24,6.0,,78.3,62.6,0.85G,,10000,20.06,6150.77,-2.38,0.19,8.56,5.62,128.5,6010.12
219,71560,99999,2014-08-08,67.5,24,64.8,24,1009.2,24,1000.2,24,10.7,24,4.7,24,8.0,,73.2,64.6,1.15G,,10000,19.72,6082.08,-1.98,2.65,5.75,6.29,136.0,5933.52
220,71560,99999,2014-08-09,66.2,24,57.5,24,1011.4,24,1002.3,24,12.4,24,5.7,24,9.9,,74.1,58.8,0.20G,,0,19.0,5388.96,-2.0,3.75,12.46,6.96,133.17,5234.52
221,71560,99999,2014-08-10,67.4,24,59.5,24,1006.8,24,997.7,24,11.9,24,6.9,24,14.0,,79.0,62.1,0.03G,,10000,19.67,5118.77,-2.04,7.71,7.81,7.25,144.02,4954.06
222,71560,99999,2014-08-11,63.1,24,52.5,24,1014.4,24,1005.2,24,11.9,24,6.8,24,13.0,,72.5,57.6,0.29G,,10000,17.28,5790.1,-1.92,6.1,13.27,6.96,136.94,5628.96
223,71560,99999,2014-08-12,62.3,24,54.6,24,1012.8,24,1003.6,24,12.4,24,6.1,24,9.9,,70.2,55.2,0.12G,,10000,16.83,5766.38,-2.02,4.0,11.85,6.98,138.58,5606.94
224,71560,99999,2014-08-13,62.6,24,54.0,24,1008.5,24,999.3,24,12.3,24,5.3,24,8.9,,71.8,58.1,0.02G,,0,17.0,5792.4,-2.06,4.0,8.81,7.31,139.25,5635.23
225,71560,99999,2014-08-14,61.2,24,53.7,24,1013.1,24,1003.9,24,11.2,24,5.3,24,11.1,,70.5,55.4,0.00G,,10000,16.22,5772.67,42.52,4.12,11.12,7.46,138.81,5568.71
226,71560,99999,2014-08-15,61.5,24,53.0,24,1016.3,24,1007.1,24,12.4,24,6.3,24,11.1,,70.3,55.4,0.21G,,10000,16.39,5208.08,0.81,4.9,11.69,7.0,130.85,5052.71
227,71560,99999,2014-08-16,64.9,24,53.2,24,1021.8,24,1012.6,24,11.8,24,4.0,24,8.0,,74.5,56.3,0.00G,,0,18.28,5189.77,-1.6,1.62,13.96,6.98,130.81,5037.79
228,71560,99999,2014-08-17,62.9,24,50.4,24,1015.8,24,1006.6,24,12.4,24,6.9,24,12.0,,70.3,56.3,0.00G,,0,17.17,4990.19,-1.52,4.83,9.58,7.4,139.62,4830.29
229,71560,99999,2014-08-18,62.8,24,49.1,24,1012.0,24,1002.8,24,12.1,24,6.0,24,8.9,,70.0,57.0,0.00G,,10000,17.11,5790.25,-1.88,2.71,10.94,8.0,132.67,5637.85
230,71560,99999,2014-08-19,59.9,24,47.3,24,1015.0,24,1005.7,24,12.4,24,4.9,24,7.0,,66.9,53.8,0.00G,,0,15.5,5915.81,-1.85,1.56,11.29,7.94,133.48,5763.38
231,71560,99999,2014-08-20,59.5,24,46.4,24,1017.9,24,1008.6,24,12.4,24,4.2,24,8.9,,68.2,52.2,0.00G,,0,15.28,5936.79,-1.96,1.19,12.23,7.88,133.96,5783.48
232,71560,99999,2014-08-21,59.5,24,45.6,24,1018.2,24,1008.8,24,12.3,24,3.4,24,6.0,,69.6,48.2,0.00G,,0,15.28,5997.12,-7.6,0.62,12.44,7.96,128.1,5855.62
233,71560,99999,2014-08-22,61.3,24,49.7,24,1015.0,24,1005.8,24,12.4,24,5.4,24,11.1,,70.2,55.0,0.00G,,10000,16.28,6008.75,-3.19,3.75,10.69,7.27,128.71,5861.46
234,71560,99999,2014-08-23,60.5,24,49.0,24,1017.0,24,1007.7,24,12.4,24,5.5,24,12.0,,66.7,55.0,0.13G,,0,15.83,5499.88,-3.31,3.25,13.19,7.04,132.1,5347.29
235,71560,99999,2014-08-24,61.5,24,47.2,24,1019.8,24,1010.5,24,12.4,24,3.4,24,6.0,,69.8,50.9,0.01G,,0,16.39,5294.81,-2.33,0.94,13.54,7.02,121.21,5154.46
236,71560,99999,2014-08-25,60.5,24,55.6,24,1012.3,24,1003.0,24,9.9,24,5.9,24,11.1,,66.6,57.7,0.01G,,10000,15.83,6391.9,-3.52,3.29,4.02,7.54,108.67,6271.94
237,71560,99999,2014-08-26,63.4,24,58.5,24,1006.9,24,997.8,24,10.7,24,4.3,24,13.0,,73.2,57.0,0.50G,,10000,17.44,6585.5,-2.35,4.33,8.15,7.96,108.04,6459.4
238,71560,99999,2014-08-27,65.0,24,58.9,24,1014.5,24,1005.3,24,12.0,24,3.6,24,6.0,,72.5,59.9,0.17G,,0,18.33,6579.19,102.81,0.67,6.08,7.92,110.71,6351.19
239,71560,99999,2014-08-28,66.0,24,60.3,24,1015.0,24,1005.9,24,12.2,24,4.8,24,9.9,,72.5,61.7,0.00G,,0,18.89,6608.92,-2.46,3.29,7.56,7.85,113.35,6479.5
240,71560,99999,2014-08-29,65.9,24,54.8,24,1017.8,24,1008.6,24,11.0,24,4.3,24,8.0,,73.9,60.3,0.02G,,0,18.83,6583.71,-6.6,2.08,10.69,7.19,118.0,6452.33
241,71560,99999,2014-08-30,64.6,24,55.6,24,1019.4,24,1010.2,24,12.3,24,4.7,24,8.9,,73.2,57.2,0.00G,,0,18.11,5920.44,-3.35,1.92,8.96,6.9,118.15,5787.81
242,71560,99999,2014-08-31,62.9,24,52.8,24,1019.1,24,1009.8,24,12.4,24,6.0,24,8.9,,70.3,56.3,0.00G,,0,17.17,5639.88,-3.52,2.88,11.19,6.71,118.1,5504.44
243,71560,99999,2014-09-01,64.3,24,52.8,24,1021.6,24,1012.4,24,12.4,24,2.4,24,5.1,,74.7,54.1,0.00G,,0,17.94,6743.92,-2.08,0.71,11.56,6.75,109.96,6616.96
244,71560,99999,2014-09-02,67.2,24,57.0,24,1021.2,24,1012.0,24,12.4,24,4.4,24,8.0,,75.9,60.6,0.00G,,0,19.56,6930.29,-2.5,1.17,10.35,7.06,112.04,6802.19
245,71560,99999,2014-09-03,67.5,23,55.6,23,1019.2,23,1010.0,23,12.2,23,6.0,23,9.9,,77.2,57.6,0.00G,,0,19.72,7019.33,-4.75,4.27,13.5,7.46,116.4,6882.38
246,71560,99999,2014-09-04,65.4,24,56.9,24,1015.7,24,1006.5,24,11.6,23,4.5,24,7.0,,71.8,58.6,0.00G,,0,18.56,7059.1,33.9,1.81,6.73,7.73,119.29,6889.85
247,71560,99999,2014-09-05,68.5,24,58.4,24,1014.4,24,1005.3,24,9.3,24,3.4,24,6.0,,73.9,64.4,0.00G,,0,20.28,6968.5,-7.71,0.29,6.77,8.31,121.08,6839.73
248,71560,99999,2014-09-06,68.2,24,58.5,24,1014.0,24,1004.9,24,6.8,24,2.6,24,4.1,,75.4,63.5,0.00G,,0,20.11,6167.92,-3.4,0.1,8.48,8.4,119.46,6034.88
249,71560,99999,2014-09-07,69.4,24,58.0,24,1014.5,24,1005.4,24,7.8,24,2.5,24,5.1,,79.5,61.0,0.00G,,0,20.78,5859.27,-3.38,0.23,11.94,7.96,116.29,5726.29
250,71560,99999,2014-09-08,69.7,24,57.6,24,1016.6,24,1007.5,24,7.6,24,4.7,24,8.9,,80.8,61.3,0.00G,,0,20.94,6979.33,-3.19,2.1,12.9,7.33,111.58,6848.83
251,71560,99999,2014-09-09,65.9,24,51.2,24,1019.2,24,1010.0,24,8.6,24,5.6,24,8.9,,74.1,58.5,0.00G,,0,18.83,7028.6,220.4,3.56,12.62,8.25,114.04,6669.9
252,71560,99999,2014-09-10,62.3,24,50.5,24,1018.4,24,1009.2,24,9.1,24,7.1,24,9.9,,72.9,54.1,0.00G,,0,16.83,7046.6,308.98,4.69,12.92,7.15,117.73,6595.25
253,71560,99999,2014-09-11,61.6,24,49.9,24,1018.9,24,1009.6,24,8.9,24,6.4,24,8.9,,71.6,53.2,0.00G,,0,16.44,7034.58,402.42,5.23,10.02,6.98,118.35,6491.83
