,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques
757,75630,99999,2016-02-27,50.4,24,40.1,24,997.2,24,991.5,24,28.3,24,13.1,24,21.0,,56.1,44.2,0.02G,,10000,10.22,5600.17,133.52,22.71,25.08,1108.85,0.0,120.88,4189.12
758,75630,99999,2016-02-28,47.9,24,40.7,24,1001.4,24,995.6,24,16.6,24,10.0,24,28.0,,56.1,41.2,0.73G,,10000,8.83,5486.25,127.88,16.27,62.75,1063.1,0.0,116.33,4099.79
759,75630,99999,2016-02-29,44.3,24,33.4,24,1005.5,24,999.7,24,5.8,24,29.6,24,35.9,,51.1,41.9,0.00G,,0,6.83,5689.04,738.4,45.46,117.56,1443.9,0.0,112.58,3231.19
760,75630,99999,2016-03-01,47.0,24,26.6,24,1018.9,24,1013.0,24,8.1,23,14.5,24,32.1,,54.0,41.7,0.00G,,0,8.33,5714.81,937.27,37.54,182.48,1513.92,0.0,109.52,2933.96
761,75630,99999,2016-03-02,50.1,24,36.4,24,1013.6,24,1007.7,24,24.8,24,4.2,24,15.9,,63.0,36.9,0.00G,,0,10.06,5539.65,608.27,17.71,114.5,1386.77,0.0,108.69,3303.75
762,75630,99999,2016-03-03,45.2,24,33.5,24,1009.5,24,1003.6,24,33.4,24,7.5,24,13.0,,57.0,30.4,0.03G,,0,7.33,5628.96,923.02,27.44,144.31,1337.85,0.0,106.23,3090.1
763,75630,99999,2016-03-04,48.1,24,39.4,24,1005.1,24,999.2,24,28.9,24,9.8,24,17.1,,57.9,32.2,0.00G,,0,8.94,5690.27,464.27,15.69,82.02,1359.17,0.0,105.54,3663.71
764,75630,99999,2016-03-05,49.4,24,38.5,24,999.5,24,993.8,24,31.2,24,6.4,24,12.0,,58.1,41.5,0.04G,,10000,9.67,5238.6,144.79,11.98,116.92,1233.52,0.0,108.9,3622.67
765,75630,99999,2016-03-06,43.9,24,30.1,24,1005.7,24,999.9,24,31.0,24,12.4,24,21.0,,52.0,37.4,0.02G,,0,6.61,5316.92,124.38,19.1,195.06,1050.04,0.0,110.56,3817.67
766,75630,99999,2016-03-07,42.0,24,27.7,24,1005.8,24,1000.0,24,29.0,24,6.5,24,15.9,,56.3,24.8,0.00G,,0,5.56,5729.58,1172.85,7.92,192.67,1237.52,0.0,105.96,3012.65
767,75630,99999,2016-03-08,42.3,24,26.7,24,1013.5,24,1007.5,24,21.1,24,19.9,24,28.0,,48.7,36.5,0.00G,,0,5.72,5981.25,1166.42,36.62,185.88,1303.83,0.0,113.67,3174.88
768,75630,99999,2016-03-09,41.3,24,30.0,24,1010.4,24,1004.5,24,19.0,24,8.0,24,18.1,,50.0,33.1,0.00G,,10000,5.17,6048.25,950.44,8.88,143.17,1349.94,0.0,113.79,3482.1
769,75630,99999,2016-03-10,46.7,24,34.4,24,1010.6,24,1004.8,24,20.2,24,12.0,24,20.0,,58.8,32.5,0.01G,,0,8.17,5797.83,939.56,20.02,175.04,1412.5,0.0,113.88,3136.88
770,75630,99999,2016-03-11,48.7,24,34.6,24,1016.2,24,1010.3,24,9.8,24,16.3,24,20.0,,56.8,42.1,0.00G,,0,9.28,5767.4,1307.75,29.0,129.35,1319.25,0.0,119.42,2862.56
771,75630,99999,2016-03-12,49.2,24,34.4,24,1018.9,24,1013.0,24,4.8,24,16.4,24,21.0,,57.2,42.8,0.00G,,0,9.56,5202.88,200.79,29.02,185.96,1275.46,0.0,114.9,3396.9
772,75630,99999,2016-03-13,50.1,24,35.9,24,1018.9,24,1013.1,24,6.4,24,10.3,24,15.0,,59.4,42.8,0.00G,,10000,10.06,5022.77,141.02,12.69,110.94,1139.42,0.0,107.31,3511.54
773,75630,99999,2016-03-14,49.3,24,37.6,24,1021.1,24,1015.2,24,10.5,24,2.8,24,7.0,,63.0,33.1,0.00G,,0,9.61,5288.5,902.4,2.75,133.4,1158.94,0.0,101.54,2989.4
774,75630,99999,2016-03-15,53.6,24,38.5,24,1017.9,24,1012.1,24,12.8,24,8.8,24,18.1,,63.1,44.6,0.00G,,0,12.0,5122.73,1193.29,7.92,172.6,1520.85,0.0,102.65,2125.62
775,75630,99999,2016-03-16,41.1,24,36.6,24,1015.3,24,1009.3,24,4.7,24,10.0,24,18.1,,56.3,36.5,0.01G,,10000,5.06,5669.12,777.17,14.77,32.42,1304.21,0.0,116.85,3423.75
776,75630,99999,2016-03-17,43.0,24,38.9,24,1022.2,24,1016.3,24,4.9,24,4.8,24,8.9,,55.0,36.1,1.12G,,10000,6.11,5571.48,1224.83,4.02,114.1,1449.31,0.0,123.83,2655.35
777,75630,99999,2016-03-18,47.5,24,38.2,24,1019.1,24,1013.2,24,10.3,24,1.7,24,6.0,,65.3,31.6,0.00G,,100000,8.61,5206.25,1353.25,0.83,192.62,1399.88,0.0,122.29,2137.27
778,75630,99999,2016-03-19,47.8,24,41.6,24,1017.5,24,1011.6,24,6.3,24,2.2,24,8.0,,64.9,32.7,0.00G,,100000,8.78,4892.52,341.62,0.31,189.65,1381.17,0.0,120.9,2858.94
779,75630,99999,2016-03-20,51.2,24,44.3,24,1016.8,24,1011.0,24,14.9,24,1.6,24,5.1,,60.3,41.9,0.00G,,0,10.67,4784.12,303.21,1.23,104.6,1007.29,0.0,116.08,3251.6
780,75630,99999,2016-03-21,53.5,24,42.2,24,1012.6,24,1006.8,24,5.3,24,8.9,24,18.1,,64.4,45.3,0.00G,,0,11.94,4850.44,1449.69,8.44,162.75,1363.23,0.0,114.62,1751.79
781,75630,99999,2016-03-22,52.2,23,36.5,23,1004.2,23,998.5,23,9.1,23,17.1,23,22.0,,60.8,43.7,0.00G,,0,11.22,4825.44,1519.79,26.88,172.92,1506.62,0.0,113.54,1485.65
782,75630,99999,2016-03-23,53.2,15,33.7,15,1000.3,15,994.5,15,15.3,15,26.2,15,32.1,,60.6,44.6,0.00G,,0,11.78,4963.33,1335.58,44.71,178.02,1398.69,0.0,112.1,1894.27
783,75630,99999,2016-03-24,53.0,24,33.5,24,1010.9,24,1005.2,24,16.5,24,20.0,24,27.0,,62.4,44.8,0.00G,,0,11.67,4985.92,1337.67,33.79,208.62,1466.83,0.0,118.73,1820.19
784,75630,99999,2016-03-25,53.3,24,37.5,24,1018.1,24,1012.3,24,13.0,24,11.8,24,15.9,,61.2,48.0,0.00G,,0,11.83,5061.33,560.1,16.25,127.75,1213.5,0.0,112.79,3030.83
785,75630,99999,2016-03-26,55.3,24,41.6,24,1018.1,24,1012.3,24,24.5,24,7.6,24,14.0,,69.3,46.4,0.00G,,0,12.94,4678.83,170.79,11.44,211.96,791.4,0.0,128.21,3365.04
786,75630,99999,2016-03-27,47.3,24,44.3,24,1016.5,24,1010.6,24,10.2,24,3.4,24,9.9,,56.7,38.5,0.00G,,110000,8.5,4763.48,148.25,11.23,23.85,623.56,0.0,118.9,3837.77
787,75630,99999,2016-03-28,52.2,24,44.1,24,1014.5,24,1008.7,24,22.1,24,3.2,24,7.0,,64.8,36.0,0.17G,,100000,11.22,4669.54,170.77,0.69,146.94,597.12,0.0,108.44,3645.44
788,75630,99999,2016-03-29,54.6,24,45.5,24,1015.7,24,1009.9,24,13.3,24,3.3,24,9.9,,72.0,38.8,0.01G,,100000,12.56,4797.48,997.96,1.4,148.21,1379.35,0.0,110.38,2160.02
789,75630,99999,2016-03-30,55.9,24,47.2,24,1016.0,24,1010.2,24,17.7,24,4.3,24,14.0,,71.4,40.6,0.01G,,100000,13.28,4638.02,1096.96,17.35,168.19,1555.96,0.0,114.1,1685.44
790,75630,99999,2016-03-31,60.6,24,46.8,24,1008.6,24,1002.9,24,22.9,24,8.4,24,15.9,,73.4,43.9,0.00G,,10000,15.89,4515.48,873.9,18.9,91.0,1217.75,0.0,107.42,2206.6
791,75630,99999,2016-04-01,50.0,24,44.4,24,1013.8,24,1008.0,24,24.2,24,9.0,24,14.0,,64.6,46.8,0.00G,,10000,10.0,4664.62,1172.1,10.88,45.0,1381.0,0.0,115.23,1940.35
792,75630,99999,2016-04-02,52.8,24,48.2,24,1013.9,24,1008.1,24,6.1,24,4.0,24,8.9,,59.0,47.3,0.13G,,10000,11.56,4394.04,524.46,9.73,68.54,1510.0,0.0,123.9,2157.48
793,75630,99999,2016-04-03,57.7,24,52.8,24,1013.7,24,1008.0,24,8.2,24,6.3,24,11.1,,61.5,53.4,0.01G,,10000,14.28,4246.35,48.15,18.92,25.25,1030.81,0.0,124.38,2998.9
794,75630,99999,2016-04-04,59.4,24,50.6,24,1010.0,24,1004.3,24,27.3,24,9.1,24,14.0,,65.3,53.2,0.09G,,0,15.22,4456.83,623.17,26.27,89.44,1450.38,0.0,123.56,2143.9
795,75630,99999,2016-04-05,57.8,24,54.1,24,1009.3,24,1003.6,24,9.9,24,4.5,24,8.9,,62.4,54.5,0.04G,,10000,14.33,4367.29,855.29,14.1,95.38,1330.1,0.0,118.42,1954.06
796,75630,99999,2016-04-06,60.4,24,47.0,24,1012.0,24,1006.3,24,31.4,24,14.4,24,18.1,,69.8,54.1,0.04G,,0,15.78,4319.46,946.85,23.75,165.79,1365.21,0.0,123.23,1694.35
797,75630,99999,2016-04-07,57.4,23,39.8,23,1010.5,23,1004.8,23,24.7,23,17.3,23,22.9,,66.2,51.3,0.00G,,0,14.11,4288.73,990.42,35.52,220.75,1432.1,0.0,122.56,1487.42
798,75630,99999,2016-04-08,51.5,24,34.8,24,1006.2,24,1000.4,24,22.6,24,23.3,24,28.9,,58.3,47.1,0.00G,,0,10.83,4443.33,1260.62,41.81,196.67,1499.17,0.0,119.71,1325.29
799,75630,99999,2016-04-09,53.7,24,37.7,24,1005.4,24,999.7,24,23.8,24,18.5,24,27.0,,62.8,47.1,0.03G,,0,12.06,4402.92,783.9,34.0,172.46,1624.88,0.0,124.44,1663.29
800,75630,99999,2016-04-10,55.9,24,40.5,24,1009.4,24,1003.7,24,24.6,24,7.2,24,18.1,,70.9,36.7,0.00G,,0,13.28,4183.83,80.08,14.67,216.94,1175.52,0.0,116.48,2580.08
801,75630,99999,2016-04-11,60.2,24,42.4,24,1011.3,24,1005.6,24,32.3,24,9.6,24,18.1,,70.5,49.1,0.00G,,0,15.67,4372.94,856.96,29.79,219.04,1553.52,0.0,113.23,1600.42
802,75630,99999,2016-04-12,56.9,24,44.0,24,1012.2,24,1006.5,24,30.4,24,5.9,24,15.0,,70.2,40.6,0.00G,,0,13.83,4307.6,1472.9,22.85,189.71,1490.77,0.0,109.88,1021.5
803,75630,99999,2016-04-13,55.8,24,47.5,24,1010.7,24,1004.9,24,22.9,24,3.9,24,15.9,,70.0,45.5,0.00G,,110000,13.22,4314.29,1637.94,11.15,162.48,1421.25,0.0,108.38,973.12
804,75630,99999,2016-04-14,54.2,24,42.0,24,1013.8,24,1008.1,24,23.2,24,3.0,24,7.0,,71.4,37.9,0.19G,,100000,12.33,4329.31,1492.02,2.33,220.79,1481.1,0.0,92.35,1040.96
805,75630,99999,2016-04-15,58.4,24,46.0,24,1011.9,24,1006.1,24,28.5,24,7.4,24,18.1,,70.9,41.9,0.00G,,0,14.67,4275.15,1059.31,18.08,207.12,1632.44,0.0,82.44,1275.81
806,75630,99999,2016-04-16,63.2,24,47.1,24,1009.5,24,1003.8,24,33.7,24,7.7,24,15.0,,73.0,49.6,0.00G,,0,17.33,4012.44,54.83,29.62,209.33,997.42,0.0,92.92,2628.15
807,75630,99999,2016-04-17,61.1,24,50.6,24,1012.0,24,1006.3,24,29.3,24,4.6,24,9.9,,68.9,50.9,0.00G,,0,16.17,3819.12,44.46,6.92,142.92,1150.08,0.0,96.0,2378.77
808,75630,99999,2016-04-18,53.0,24,39.7,24,1019.8,24,1014.0,24,30.1,24,11.0,24,20.0,,64.0,43.0,0.05G,,0,11.67,4175.9,627.06,15.9,233.44,1648.46,0.0,99.25,1551.85
809,75630,99999,2016-04-19,56.5,24,41.0,24,1019.9,24,1014.1,24,29.5,24,10.9,24,24.1,,71.8,45.9,0.00G,,0,13.61,4296.98,1003.38,20.9,238.15,1437.35,0.0,95.69,1501.69
810,75630,99999,2016-04-20,57.5,24,43.8,24,1021.0,24,1015.2,24,26.6,24,3.3,24,9.9,,76.8,40.5,0.00G,,0,14.17,4225.58,1025.15,2.75,195.85,1269.56,0.0,95.35,1636.83
811,75630,99999,2016-04-21,56.5,24,49.2,24,1021.3,24,1015.5,24,20.7,24,3.4,24,8.0,,66.7,48.0,0.00G,,10000,13.61,4253.6,1109.42,5.88,71.23,1098.9,0.0,90.38,1877.9
812,75630,99999,2016-04-22,59.6,24,51.1,24,1016.9,24,1011.2,24,20.6,24,3.6,24,11.1,,70.0,50.4,0.07G,,0,15.33,4175.79,1057.96,2.67,172.85,1116.56,0.0,94.79,1730.88
813,75630,99999,2016-04-23,59.1,24,49.1,24,1010.3,24,1004.6,24,26.4,24,9.8,24,19.0,,70.0,52.2,0.03G,,0,15.06,4011.73,76.15,12.54,166.42,1108.38,0.0,99.06,2549.19
814,75630,99999,2016-04-24,51.4,24,32.5,24,1011.3,24,1005.5,24,15.9,24,22.4,24,29.9,,60.4,46.0,0.00G,,0,10.78,3990.15,35.0,42.73,249.06,1004.77,0.0,101.98,2556.73
815,75630,99999,2016-04-25,50.1,24,31.4,24,1014.4,24,1008.5,24,23.5,24,14.4,24,25.1,,61.0,38.3,0.00G,,0,10.06,4390.4,866.17,25.44,253.98,1061.17,-0.06,97.88,2085.88
816,75630,99999,2016-04-26,52.7,24,35.8,24,1010.8,24,1005.0,24,33.0,24,5.7,24,13.0,,67.8,33.1,0.00G,,0,11.5,4424.56,1001.75,12.08,225.0,1221.9,0.0,98.06,1865.9
817,75630,99999,2016-04-27,52.1,24,31.6,24,1012.3,24,1006.5,24,25.1,24,8.7,24,15.0,,62.4,40.6,0.00G,,0,11.17,4434.08,1449.04,10.19,251.79,1121.35,0.0,91.54,1510.46
818,75630,99999,2016-04-28,54.3,24,30.5,24,1013.2,24,1007.4,24,29.3,24,9.0,24,14.0,,68.2,39.0,0.00G,,0,12.39,4398.44,1142.52,9.04,209.65,1206.75,-0.02,93.79,1736.62
819,75630,99999,2016-04-29,55.9,24,35.3,24,1017.4,24,1011.6,24,31.7,24,5.9,24,9.9,,70.3,42.6,0.00G,,0,13.28,4376.08,1135.85,5.79,233.17,1287.31,0.0,103.08,1610.9
820,75630,99999,2016-04-30,49.8,24,43.0,24,1017.4,24,1011.5,24,29.4,24,4.1,24,15.9,,61.7,42.4,0.00G,,10000,9.89,4309.25,198.73,5.06,122.04,1056.42,0.0,110.23,2816.9
821,75630,99999,2016-05-01,47.9,24,38.6,24,1017.0,24,1011.1,24,27.1,24,21.8,24,34.0,,54.3,42.6,0.08G,,0,8.83,4328.98,88.02,37.25,165.6,926.71,0.0,97.06,3014.33
822,75630,99999,2016-05-02,59.3,24,42.9,24,1015.7,24,1009.9,24,13.8,24,24.0,24,31.1,,68.9,47.5,0.00G,,0,15.17,4371.35,608.29,44.27,238.6,1058.29,0.0,99.6,2322.21
823,75630,99999,2016-05-03,62.4,24,41.5,24,1018.7,24,1013.0,24,18.6,24,20.7,24,28.0,,71.8,55.0,0.00G,,0,16.89,4211.73,732.52,38.19,244.21,1094.23,0.0,105.04,1997.54
824,75630,99999,2016-05-04,62.0,24,39.5,24,1018.9,24,1013.2,24,24.1,24,12.7,24,22.9,,74.1,50.4,0.00G,,0,16.67,4117.58,836.71,21.81,252.19,1232.58,0.0,115.02,1659.19
825,75630,99999,2016-05-05,60.5,24,40.7,24,1017.2,24,1011.4,24,25.2,24,5.5,24,12.0,,78.3,40.3,0.00G,,0,15.83,3874.67,89.85,14.77,250.12,977.71,0.0,121.48,2420.85
826,75630,99999,2016-05-06,60.1,24,44.4,24,1015.7,24,1010.0,24,20.5,24,5.7,24,13.0,,76.6,41.5,0.00G,,0,15.61,3935.33,69.04,15.88,229.96,1158.17,0.0,120.19,2342.15
827,75630,99999,2016-05-07,61.5,24,45.3,24,1011.4,24,1005.7,24,15.2,24,6.5,24,15.9,,76.5,45.7,0.00G,,0,16.39,3809.42,69.48,11.62,210.77,998.08,0.0,108.33,2411.08
828,75630,99999,2016-05-08,61.0,24,47.1,24,1010.5,24,1004.8,24,22.6,24,8.2,24,17.1,,72.7,44.4,0.00G,,10000,16.11,3726.71,69.6,20.23,120.1,817.92,0.0,103.1,2595.75
829,75630,99999,2016-05-09,63.8,24,52.0,24,1010.6,24,1005.0,24,26.7,24,10.1,24,15.0,,72.5,58.3,0.01G,,10000,17.67,4107.17,511.52,17.96,91.69,959.92,0.0,108.77,2417.25
830,75630,99999,2016-05-10,66.8,24,55.3,24,1009.4,24,1003.8,24,18.4,24,8.6,24,15.0,,78.3,59.5,0.13G,,10000,19.33,4102.88,677.19,24.46,165.5,1125.81,0.0,119.1,1990.77
831,75630,99999,2016-05-11,60.5,24,56.7,24,1003.9,24,998.2,24,13.7,24,4.8,24,12.0,,65.8,57.2,0.29G,,10000,15.83,4202.08,576.42,3.19,70.21,1231.62,-0.04,117.04,2203.69
832,75630,99999,2016-05-12,59.6,24,49.8,24,1003.2,24,997.6,24,29.7,24,4.9,24,9.9,,70.5,51.6,0.17G,,10000,15.33,4187.46,659.85,3.48,172.65,1342.54,-0.5,120.21,1889.27
833,75630,99999,2016-05-13,58.5,24,52.2,24,1003.9,24,998.2,24,24.7,24,4.3,24,13.0,,67.5,47.1,0.00G,,10000,14.72,4190.15,383.96,11.73,101.71,1229.9,-0.52,121.92,2341.54
834,75630,99999,2016-05-14,64.4,24,50.7,24,1007.8,24,1002.2,24,16.2,24,19.1,24,26.0,,72.7,56.3,0.03G,,0,18.0,3918.21,72.35,32.0,232.54,1137.56,-1.02,120.65,2324.19
835,75630,99999,2016-05-15,59.0,24,38.2,24,1016.1,24,1010.4,24,16.2,24,22.5,24,29.9,,67.5,52.2,0.00G,,0,15.0,3727.19,65.94,42.54,259.81,1080.06,-0.58,115.46,2163.83
836,75630,99999,2016-05-16,59.8,23,36.2,23,1018.9,23,1013.1,23,20.6,23,15.7,23,22.0,,72.3,49.5,0.00G,,0,15.44,3811.71,66.1,29.54,255.83,1078.85,-1.33,118.9,2264.08
837,75630,99999,2016-05-17,63.8,24,41.5,24,1017.3,24,1011.6,24,27.2,24,8.7,24,15.9,,75.4,52.5,0.00G,,0,17.67,3980.69,623.54,14.27,219.1,1118.31,-0.48,111.58,1894.5
838,75630,99999,2016-05-18,61.5,24,49.2,24,1015.2,24,1009.5,24,20.7,24,5.2,24,13.0,,75.7,48.6,0.00G,,10000,16.39,3971.33,856.33,3.96,204.23,1277.52,0.0,101.54,1527.85
839,75630,99999,2016-05-19,61.5,24,45.1,24,1014.8,24,1009.1,24,23.5,24,12.1,24,17.1,,72.0,54.1,0.02G,,0,16.39,3949.96,840.54,21.9,229.42,1138.06,0.0,94.21,1625.79
840,75630,99999,2016-05-20,64.5,24,44.9,24,1018.7,24,1013.0,24,23.5,24,12.8,24,21.0,,76.8,53.2,0.00G,,0,18.06,4023.42,635.0,25.52,251.83,1143.33,0.0,106.88,1860.79
841,75630,99999,2016-05-21,65.4,24,49.2,24,1018.7,24,1013.0,24,26.0,24,5.6,24,12.0,,82.2,46.2,0.00G,,0,18.56,3752.77,131.56,4.92,246.69,1172.15,0.0,109.15,2088.17
842,75630,99999,2016-05-22,61.8,24,47.1,24,1015.9,24,1010.2,24,22.2,24,8.3,24,21.0,,78.3,49.5,0.00G,,10000,16.56,3584.42,106.31,21.6,187.29,1154.19,0.0,106.06,2008.79
843,75630,99999,2016-05-23,56.8,24,42.7,24,1018.2,24,1012.4,24,23.8,24,8.1,24,17.1,,70.5,42.3,0.32G,,100000,13.78,3881.21,976.6,18.75,209.81,1213.29,0.0,108.42,1354.38
844,75630,99999,2016-05-24,60.6,24,45.4,24,1013.6,24,1008.0,24,22.0,24,12.5,24,22.0,,72.0,49.6,0.00G,,0,15.89,3903.06,703.23,18.21,243.75,1108.56,0.0,110.94,1718.38
845,75630,99999,2016-05-25,61.5,24,47.3,24,1014.1,24,1008.4,24,26.9,24,3.8,24,9.9,,76.8,47.5,0.00G,,0,16.39,3833.12,1103.4,4.04,206.69,1171.46,0.0,101.77,1245.69
846,75630,99999,2016-05-26,64.2,24,50.0,24,1014.7,24,1009.0,24,25.0,24,3.0,24,9.9,,78.6,48.6,0.00G,,0,17.89,3778.79,866.23,0.54,207.92,1137.65,0.0,94.56,1471.85
847,75630,99999,2016-05-27,67.8,24,53.4,24,1014.2,24,1008.6,24,18.2,24,3.8,24,11.1,,85.6,50.5,0.00G,,0,19.89,3791.69,597.52,4.08,223.92,1212.12,0.0,101.06,1652.88
848,75630,99999,2016-05-28,66.3,24,56.9,24,1012.6,24,1007.0,24,8.9,24,5.7,24,15.9,,80.4,52.2,0.00G,,0,19.06,3580.06,72.9,7.81,232.98,1241.35,0.0,86.31,1938.73
849,75630,99999,2016-05-29,63.9,24,57.0,24,1009.7,24,1004.0,24,26.5,24,3.9,24,11.1,,74.3,57.7,1.00G,,10000,17.72,3410.29,56.62,9.33,120.71,1191.62,0.0,67.23,1964.71
850,75630,99999,2016-05-30,65.0,24,51.7,24,1013.0,24,1007.3,24,26.4,24,5.6,24,9.9,,77.2,50.5,0.21G,,0,18.33,3724.62,168.35,13.73,228.33,1154.52,0.0,85.29,2074.52
851,75630,99999,2016-05-31,61.9,24,51.5,24,1015.4,24,1009.7,24,25.9,24,6.3,24,15.9,,74.5,52.0,0.00G,,10000,16.61,3778.62,614.56,12.96,186.96,1102.19,0.0,94.04,1767.81
852,75630,99999,2016-06-01,62.6,23,54.9,23,1015.0,23,1009.4,23,22.5,23,5.3,23,11.1,,71.1,56.1,0.12F,,10000,17.0,3793.79,635.79,11.38,126.83,1184.31,0.0,85.77,1749.6
853,75630,99999,2016-06-02,65.2,24,55.8,24,1012.6,24,1007.0,24,30.3,24,3.5,24,8.9,,77.4,51.1,0.00G,,0,18.44,3820.44,382.67,4.58,179.23,1413.1,0.0,90.96,1749.83
854,75630,99999,2016-06-03,68.4,24,56.9,24,1011.3,24,1005.7,24,26.8,24,6.1,24,11.1,,77.7,58.6,0.01G,,0,20.22,3800.48,554.56,2.1,178.54,1432.92,0.0,94.65,1537.46
855,75630,99999,2016-06-04,69.1,24,60.0,24,1012.4,24,1006.8,24,15.7,24,3.1,24,6.0,,81.7,58.3,0.02G,,0,20.61,3596.19,77.94,0.79,182.4,1533.29,0.0,84.67,1717.0
856,75630,99999,2016-06-05,70.5,24,57.4,24,1015.2,24,1009.6,24,23.5,24,5.4,24,9.9,,81.9,56.8,0.01G,,0,21.39,3403.4,79.46,2.02,201.27,1494.33,0.0,92.75,1533.75
857,75630,99999,2016-06-06,71.3,24,58.9,24,1017.9,24,1012.3,24,17.5,24,4.6,24,11.1,,84.2,57.0,0.00G,,0,21.83,3753.67,584.12,2.71,223.98,1607.73,0.0,92.62,1242.42
858,75630,99999,2016-06-07,71.6,24,61.3,24,1020.4,24,1014.8,24,10.7,24,3.0,24,8.0,,85.6,59.4,0.01G,,0,22.0,3804.75,606.9,0.38,187.71,1634.08,0.0,83.81,1291.92
859,75630,99999,2016-06-08,74.3,24,59.5,24,1017.1,24,1011.6,24,12.2,24,9.2,24,17.1,,85.5,59.2,0.40G,,0,23.5,3853.6,408.1,9.56,232.58,1500.48,0.0,95.0,1607.79
860,75630,99999,2016-06-09,74.0,24,55.5,24,1011.7,24,1006.2,24,15.8,24,17.7,24,24.1,,82.2,65.5,0.00G,,0,23.33,3872.83,402.79,31.48,238.44,1534.42,0.0,89.67,1576.19
861,75630,99999,2016-06-10,71.2,24,56.8,24,1011.6,24,1006.0,24,22.4,24,3.9,24,12.0,,82.6,57.6,0.00G,,0,21.78,3876.65,559.69,2.4,201.44,1641.56,0.0,86.77,1384.83
862,75630,99999,2016-06-11,71.9,24,55.4,24,1011.7,24,1006.1,24,14.0,24,5.0,24,9.9,,84.9,60.3,0.00G,,0,22.17,3724.73,91.96,4.69,211.73,1480.81,0.0,88.38,1847.1
863,75630,99999,2016-06-12,71.4,24,51.2,24,1011.4,24,1005.8,24,20.4,24,10.3,24,15.0,,82.6,59.4,0.00G,,0,21.89,3548.38,80.44,14.62,228.42,1265.81,0.0,78.0,1881.19
864,75630,99999,2016-06-13,72.5,24,55.2,24,1007.5,24,1001.9,24,22.4,24,7.2,24,17.1,,85.6,63.0,0.00G,,10000,22.5,3943.38,352.85,16.81,234.12,1556.38,0.0,64.56,1718.6
865,75630,99999,2016-06-14,69.9,24,48.1,24,1005.4,24,999.8,24,23.8,24,8.5,24,13.0,,79.9,58.3,0.01G,,0,21.06,3891.21,677.77,18.77,247.44,1505.21,0.0,63.4,1378.75
866,75630,99999,2016-06-15,69.3,24,53.3,24,1003.6,24,998.0,24,26.9,24,5.4,24,13.0,,80.1,58.1,0.00G,,0,20.72,3957.94,770.48,8.77,138.52,1485.27,0.0,64.38,1490.71
867,75630,99999,2016-06-16,66.4,24,55.8,24,1003.5,24,997.9,24,24.4,24,5.9,24,13.0,,77.2,59.0,0.27G,,10000,19.11,3999.23,717.15,10.79,92.58,1502.48,0.0,60.33,1615.81
868,75630,99999,2016-06-17,65.6,24,50.1,24,1014.2,24,1008.6,24,27.3,24,5.1,24,9.9,,76.3,49.1,0.16G,,0,18.67,3987.21,373.54,5.52,245.96,1823.04,0.0,71.33,1467.94
869,75630,99999,2016-06-18,62.2,24,56.4,24,1019.3,24,1013.6,24,27.0,24,4.2,24,8.0,,72.5,58.3,0.07G,,10000,16.78,3764.46,97.56,2.98,150.44,1155.83,0.0,71.58,2286.02
870,75630,99999,2016-06-19,67.3,24,51.2,24,1019.8,24,1014.1,24,16.4,24,19.5,24,27.0,,76.6,57.4,0.06G,,0,19.61,3589.19,103.33,32.42,253.62,1040.27,0.0,70.23,2089.27
871,75630,99999,2016-06-20,70.8,24,51.0,24,1019.7,24,1014.1,24,18.3,24,14.0,24,22.0,,81.1,60.8,0.00G,,0,21.56,3948.71,245.33,21.79,254.1,1321.67,0.0,65.08,2040.92
872,75630,99999,2016-06-21,74.3,24,57.1,24,1021.2,24,1015.6,24,21.4,24,4.1,24,12.0,,88.9,59.0,0.00G,,0,23.5,4058.48,682.42,1.92,218.58,1556.12,0.0,60.5,1539.04
873,75630,99999,2016-06-22,75.1,24,58.5,24,1021.8,24,1016.2,24,17.0,24,3.8,24,8.9,,89.2,58.6,0.02G,,0,23.94,4114.94,868.96,0.65,245.88,1573.4,0.0,65.44,1360.6
874,75630,99999,2016-06-23,75.5,24,54.4,23,1020.8,22,1015.2,22,27.7,22,4.4,24,11.1,,91.6,58.3,0.00G,,0,24.17,4193.75,982.15,0.62,247.58,1875.5,0.0,67.62,1020.31
875,75630,99999,2016-06-24,76.4,24,55.7,24,1015.5,17,1010.0,17,32.4,24,4.1,24,9.9,,95.0,56.1,0.00F,,0,24.67,4256.35,933.71,0.56,244.42,1904.85,0.0,62.54,1110.35
876,75630,99999,2016-06-25,78.6,24,58.4,24,1013.8,24,1008.3,24,27.0,24,10.1,24,15.9,,91.8,64.6,0.00G,,0,25.89,4070.4,79.98,10.29,245.0,1907.17,0.0,67.4,1760.56
877,75630,99999,2016-06-26,75.1,24,49.3,24,1015.9,24,1010.4,24,23.1,24,16.5,24,20.0,,84.7,66.7,0.00G,,0,23.94,3838.85,76.56,21.54,263.44,1853.02,0.0,85.04,1539.23
878,75630,99999,2016-06-27,73.8,24,46.8,24,1017.6,24,1012.0,24,20.8,24,18.9,24,26.0,,84.0,63.7,0.00G,,0,23.22,4130.33,354.02,31.48,264.23,1859.44,0.0,82.1,1539.17
