,STN,WBAN,Date,TEMP,COUNT_1,DEWP,COUNT_2,SLP,COUNT_3,STP,COUNT_4,VISIB,COUNT_5,WDSP,COUNT_6,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT,Temp_C,Consommation,Thermique,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques
306,74910,99999,2014-11-03,54.4,24,42.9,24,,0,,0,6.2,22,7.5,24,21.0,26.0,68.2,37.4,0.00G,,0,12.44,7404.06,342.79,8243.62,221.42,33.62,1477.19,-534.46,127.52,-2507.42
307,74910,99999,2014-11-04,57.5,24,45.0,24,995.5,4,968.2,4,7.4,24,6.2,24,13.0,26.0,66.2,35.6,0.00G,,10000,14.17,7785.23,396.73,8807.1,111.75,5.04,2625.5,-442.17,121.73,-3840.56
308,74910,99999,2014-11-05,45.8,24,42.9,24,,0,,0,7.3,24,3.8,24,8.9,,53.1,44.4,0.93G,,10000,7.67,8223.94,448.54,10035.27,69.5,25.27,3322.35,-432.75,118.6,-5363.21
309,74910,99999,2014-11-06,48.9,24,42.2,24,,0,,0,7.1,24,7.5,24,14.0,,54.1,45.9,0.20G,,10000,9.39,8338.9,442.62,10602.0,81.02,63.29,3044.38,-432.9,119.77,-5581.38
310,74910,99999,2014-11-07,47.1,24,41.2,24,,0,,0,5.8,21,4.4,24,13.0,,58.5,36.7,0.00G,,110000,8.39,8449.9,228.12,10522.08,90.62,41.29,3228.83,-539.42,118.56,-5240.02
311,74910,99999,2014-11-08,46.6,24,42.9,24,,0,,0,3.9,22,1.7,24,4.1,,57.2,39.2,0.01G,,100000,8.11,7453.08,184.54,10416.4,45.12,67.52,2553.12,-751.44,125.04,-5187.56
312,74910,99999,2014-11-09,46.3,24,43.7,24,,0,,0,4.3,22,2.2,24,8.9,,54.1,37.2,0.00G,,10000,7.94,7165.52,180.21,10115.33,45.38,11.5,2510.77,-842.29,127.02,-4982.44
313,74910,99999,2014-11-10,49.9,24,48.2,24,1013.0,4,984.9,4,2.6,24,0.7,24,2.9,,53.8,46.4,0.42G,,110000,9.94,7535.15,376.62,9725.67,41.33,40.54,3235.02,-424.44,118.67,-5578.15
314,74910,99999,2014-11-11,50.1,24,46.9,24,,0,,0,4.2,24,3.2,24,9.9,,56.1,43.3,0.05G,,100000,10.06,7090.19,182.0,9504.94,235.12,42.56,2810.08,-640.54,119.98,-5164.29
315,74910,99999,2014-11-12,50.4,24,48.3,24,,0,,0,3.9,24,0.9,24,4.1,,52.7,46.2,0.00G,,110000,10.22,8107.25,385.98,10150.65,65.04,24.67,3343.29,-270.06,117.5,-5709.92
316,74910,99999,2014-11-13,46.9,24,43.9,24,,0,,0,4.1,24,1.8,24,4.1,,59.4,37.4,0.34G,,100000,8.28,8293.77,415.38,10437.48,41.02,66.9,3630.08,-441.62,111.29,-5966.58
317,74910,99999,2014-11-14,44.4,24,43.6,24,1009.7,4,981.4,4,2.4,24,1.1,24,4.1,,48.9,35.6,0.00G,,110000,6.89,8271.54,219.5,10514.48,193.56,12.96,3345.56,-463.6,103.21,-5654.38
318,74910,99999,2014-11-15,48.9,24,47.2,24,,0,,0,4.5,24,4.4,24,9.9,,50.0,46.4,1.20G,,10000,9.39,7468.71,183.96,10590.42,55.02,18.98,3229.94,-846.67,99.33,-5862.75
319,74910,99999,2014-11-16,49.9,24,43.0,24,,0,,0,7.5,24,7.9,24,14.0,,57.2,45.7,0.51G,,10000,9.94,7168.38,181.19,9823.94,173.56,24.6,3062.77,-1079.5,107.56,-5126.19
320,74910,99999,2014-11-17,46.0,24,42.7,24,,0,,0,5.7,24,5.1,24,11.1,,53.1,44.1,0.44G,,10000,7.78,8407.42,380.77,10625.25,64.75,21.31,3753.52,-301.4,114.52,-6251.19
321,74910,99999,2014-11-18,46.1,24,42.3,24,,0,,0,6.2,24,6.1,24,11.1,,52.2,41.7,0.22G,,10000,7.83,8749.19,433.75,10734.1,53.77,23.15,4192.6,-422.42,115.12,-6381.21
322,74910,99999,2014-11-19,42.4,24,38.9,24,,0,,0,6.1,24,2.2,24,7.0,,54.5,33.8,0.13G,,100000,5.78,8813.27,443.15,10951.25,15.69,55.88,4513.94,-452.19,117.06,-6831.56
323,74910,99999,2014-11-20,40.9,24,37.0,24,,0,,0,5.1,19,1.6,24,5.1,,56.3,33.1,0.00G,,100000,4.94,8767.67,445.5,10945.75,75.92,58.1,4040.6,-419.9,119.48,-6497.69
324,74910,99999,2014-11-21,42.7,24,38.9,24,,0,,0,5.7,15,1.1,24,4.1,,57.2,32.7,0.00G,,100000,5.94,8330.02,190.44,10874.96,64.44,49.81,3756.77,-408.29,121.92,-6319.56
325,74910,99999,2014-11-22,42.7,24,39.8,24,,0,,0,3.3,19,0.9,24,4.1,,57.2,32.7,0.00G,,100000,5.94,7390.04,183.15,10884.56,130.02,42.71,3170.38,-544.35,124.5,-6600.85
326,74910,99999,2014-11-23,45.1,24,43.0,24,,0,,0,3.3,18,1.3,24,4.1,,56.1,37.0,0.00G,,100000,7.28,6887.0,178.83,10385.29,175.88,35.58,2539.19,-1105.31,126.15,-5448.65
327,74910,99999,2014-11-24,49.4,24,46.9,24,,0,,0,4.2,18,1.5,24,5.1,,58.6,42.8,0.00G,,100000,9.67,7805.67,382.9,10601.38,46.69,23.17,3540.15,-491.56,125.56,-6423.15
328,74910,99999,2014-11-25,52.1,24,48.1,24,,0,,0,4.6,24,3.1,24,8.9,,61.7,43.7,0.00G,,110000,11.17,8115.42,409.42,10871.94,24.73,16.81,3257.77,-331.71,120.17,-6253.81
329,74910,99999,2014-11-26,50.8,24,48.3,24,,0,,0,3.9,24,1.0,24,4.1,,57.6,44.6,0.00G,,10000,10.44,8167.69,383.25,10789.73,17.65,19.79,3648.67,-301.81,119.12,-6508.88
330,74910,99999,2014-11-27,52.0,24,47.8,24,,0,,0,4.7,22,2.4,24,8.0,,60.8,44.4,0.03G,,10000,11.11,8075.94,206.54,10179.04,152.56,31.88,3444.1,-307.04,114.88,-5746.1
331,74910,99999,2014-11-28,50.4,24,44.1,24,,0,,0,6.1,24,10.9,24,17.1,,55.4,46.0,0.00G,,0,10.22,8027.19,181.19,10414.79,194.81,25.06,3464.69,-401.29,115.96,-5968.27
332,74910,99999,2014-11-29,47.3,24,41.8,24,,0,,0,6.4,20,8.0,24,13.0,,51.8,44.2,0.00G,,0,8.5,7554.6,178.73,9823.77,104.5,17.81,2887.35,-592.33,122.46,-4987.88
333,74910,99999,2014-11-30,46.8,24,42.4,24,,0,,0,6.0,23,3.7,24,11.1,,50.0,42.8,0.00G,,10000,8.22,7395.42,185.04,10001.02,72.06,12.6,2322.04,-684.62,122.52,-4635.21
334,74910,99999,2014-12-01,42.2,24,39.5,24,,0,,0,5.2,24,5.1,24,11.1,,46.4,40.3,0.10G,,10000,5.67,8926.27,412.31,10180.0,69.75,15.27,3202.75,-390.5,115.75,-4679.4
335,74910,99999,2014-12-02,41.5,24,39.3,24,,0,,0,5.8,24,1.4,24,4.1,,42.8,39.9,0.13G,,10000,5.28,9108.73,476.23,10450.52,64.31,13.19,3532.92,-362.35,115.98,-5182.0
336,74910,99999,2014-12-03,41.8,24,38.9,24,,0,,0,7.4,24,1.7,24,5.1,,42.8,39.2,0.02G,,10000,5.44,9250.44,513.38,10148.58,54.75,8.67,3386.19,-373.44,117.29,-4605.35
337,74910,99999,2014-12-04,45.7,24,40.8,24,,0,,0,6.3,24,2.0,24,5.1,,49.8,42.3,0.02G,,10000,7.61,9073.5,604.23,9726.04,33.69,11.88,3428.29,-220.85,117.73,-4627.73
338,74910,99999,2014-12-05,44.4,24,41.1,24,,0,,0,5.3,24,4.1,24,8.9,,46.4,42.4,0.00G,,10000,6.89,8980.23,590.02,9738.98,73.71,13.38,3281.96,-253.56,119.02,-4583.4
339,74910,99999,2014-12-06,44.1,24,38.0,24,,0,,0,6.3,24,9.1,24,13.0,,45.5,42.4,0.12G,,10000,6.72,8646.92,235.44,9710.04,114.33,5.12,2380.96,-492.54,121.02,-3427.73
340,74910,99999,2014-12-07,43.1,24,37.3,24,,0,,0,7.1,24,6.3,24,12.0,,44.6,40.6,0.01G,,10000,6.17,8494.52,234.38,10505.9,70.98,11.67,1985.4,-931.81,120.69,-3502.79
341,74910,99999,2014-12-08,40.0,24,36.6,24,,0,,0,5.4,24,1.5,24,4.1,,46.4,32.7,0.01G,,10000,4.44,9183.35,211.38,10647.96,59.0,23.35,2744.23,-399.81,113.67,-4216.33
342,74910,99999,2014-12-09,41.5,24,31.2,24,,0,,0,6.4,24,10.8,24,18.1,,45.7,37.4,0.11G,,10000,5.28,9674.79,494.69,10492.25,148.75,29.19,3211.71,-339.85,111.54,-4473.81
343,74910,99999,2014-12-10,36.6,24,30.2,24,,0,,0,7.0,24,3.2,24,8.9,,41.9,29.1,0.00G,,10000,2.56,9949.46,512.83,10665.48,89.15,16.5,3249.6,-252.21,110.4,-4442.4
344,74910,99999,2014-12-11,42.1,24,37.1,24,,0,,0,5.8,24,3.3,24,9.9,,48.2,33.8,0.02G,,10000,5.61,9492.79,485.06,10682.88,141.92,21.9,3079.67,-304.06,116.58,-4731.0
345,74910,99999,2014-12-12,38.6,24,31.6,24,,0,,0,8.3,14,5.0,24,20.0,,45.5,29.1,0.02G,,0,3.67,9593.6,499.75,10563.56,154.48,18.19,3282.15,-252.04,109.29,-4782.33
346,74910,99999,2014-12-13,40.0,24,35.2,24,,0,,0,6.5,13,2.6,24,9.9,,48.4,31.6,0.00G,,0,4.44,8368.12,184.44,10504.6,217.04,12.92,3153.48,-433.04,119.5,-5390.9
347,74910,99999,2014-12-14,43.2,24,38.9,24,,0,,0,5.3,21,1.5,24,8.9,,48.2,37.0,0.00G,,110000,6.22,7839.25,184.21,10587.44,91.96,15.27,2451.75,-761.1,119.46,-4849.65
348,74910,99999,2014-12-15,43.4,24,41.5,24,,0,,0,2.0,22,1.8,24,7.0,,52.5,35.6,0.11G,,110000,6.33,8360.4,445.77,10429.52,26.21,29.06,2961.33,-462.83,117.19,-5185.94
349,74910,99999,2014-12-16,45.3,24,42.8,24,,0,,0,3.7,24,1.9,24,9.9,,50.0,35.4,0.00G,,110000,7.39,8672.65,466.04,9801.69,96.25,20.62,3300.52,-361.62,118.25,-4769.4
350,74910,99999,2014-12-17,43.7,24,39.4,24,,0,,0,7.2,24,6.8,24,12.0,,48.2,39.2,0.09G,,10000,6.5,9396.42,401.33,10780.77,159.42,6.54,3608.1,-406.17,118.52,-5271.85
351,74910,99999,2014-12-18,43.2,24,41.5,24,,0,,0,5.3,24,1.7,24,6.0,,48.2,39.2,0.34G,,110000,6.22,9119.31,186.4,11200.25,133.4,12.77,3615.04,-420.0,116.48,-5724.88
352,74910,99999,2014-12-19,44.6,24,44.1,24,,0,,0,1.2,24,1.4,24,4.1,,48.2,39.7,0.05G,,110000,7.0,8603.67,189.73,10591.42,126.46,35.12,3957.19,-361.21,114.94,-6049.75
353,74910,99999,2014-12-20,48.3,24,44.7,24,,0,,0,5.6,24,3.5,24,13.0,,54.0,44.6,0.06G,,10000,9.06,7881.35,191.06,10174.38,109.0,26.31,2909.35,-790.15,113.46,-4852.31
354,74910,99999,2014-12-21,39.8,24,33.8,24,,0,,0,7.9,22,4.0,24,12.0,,49.1,28.4,0.00G,,100000,4.33,8060.12,192.12,10535.6,121.52,45.44,2629.27,-811.23,113.12,-4765.73
355,74910,99999,2014-12-22,32.4,24,31.3,24,,0,,0,1.7,21,1.4,24,5.1,,43.9,26.6,0.00G,,100000,0.22,9146.08,193.33,11063.81,31.6,57.92,3553.31,-253.12,110.83,-5611.73
356,74910,99999,2014-12-23,33.0,24,30.0,24,,0,,0,3.3,20,0.9,24,2.9,,47.3,24.4,0.00G,,100000,0.56,9176.04,192.69,11469.27,42.35,57.46,3670.0,-364.15,113.65,-6005.33
357,74910,99999,2014-12-24,33.5,24,30.7,24,,0,,0,3.8,21,1.2,24,4.1,,46.6,25.9,0.00G,,100000,0.83,8678.46,194.54,11204.65,44.04,47.83,2433.46,-709.79,117.02,-4653.42
358,74910,99999,2014-12-25,39.3,24,35.1,24,,0,,0,4.4,24,3.1,24,12.0,,47.1,27.7,0.00G,,10000,4.06,7840.58,192.48,11123.12,128.52,21.9,1923.31,-1015.38,119.77,-4653.17
359,74910,99999,2014-12-26,36.2,24,29.2,24,,0,,0,7.3,24,3.9,24,9.9,,46.6,24.8,0.01G,,0,2.33,8567.35,191.62,11438.9,108.96,39.75,2447.73,-397.33,115.96,-5378.42
360,74910,99999,2014-12-27,36.0,24,32.3,24,,0,,0,4.7,24,8.1,24,17.1,25.1,42.1,24.8,0.06G,0.4,11000,2.22,8842.69,193.21,11544.79,165.1,9.02,1871.25,-598.52,114.54,-4456.96
361,74910,99999,2014-12-28,35.2,24,29.1,24,,0,,0,6.1,24,9.8,24,20.0,29.9,42.1,32.0,1.18G,,11000,1.78,9049.48,201.15,11574.25,137.94,5.71,1954.0,-506.04,105.17,-4423.04
362,74910,99999,2014-12-29,30.9,24,22.1,24,,0,,0,6.1,24,10.4,24,20.0,,34.9,28.0,0.02G,,1000,-0.61,10072.67,448.35,11710.42,116.08,43.0,3513.71,-200.85,103.46,-5661.65
363,74910,99999,2014-12-30,34.5,24,26.4,24,,0,,0,6.4,24,7.7,24,14.0,,39.2,29.7,0.00G,,0,1.39,10052.4,443.52,11951.35,103.62,31.71,3705.23,-137.6,107.12,-6152.65
364,74910,99999,2014-12-31,37.6,24,27.7,24,,0,,0,6.3,24,9.0,24,15.0,,39.4,33.8,0.00G,,0,3.11,9692.52,232.88,11905.27,88.4,34.48,3701.02,-33.77,108.4,-6344.29
365,74910,99999,2015-01-01,33.3,24,26.6,24,,0,,0,5.8,24,2.9,24,6.0,,40.3,24.8,0.00G,,0,0.72,9026.6,202.19,12484.25,52.29,50.38,2549.9,-515.58,94.4,-5891.4
366,74910,99999,2015-01-02,33.0,24,28.2,24,,0,,0,4.7,21,1.4,24,4.1,,42.8,22.3,0.00G,,0,0.56,9378.4,207.54,12154.77,88.9,37.73,3177.81,-337.96,92.42,-6043.12
367,74910,99999,2015-01-03,38.7,24,35.7,24,,0,,0,4.0,24,5.2,24,11.1,,44.6,28.4,0.00G,,110000,3.72,8577.65,203.08,11125.62,138.15,22.52,2151.4,-603.25,94.08,-4554.1
368,74910,99999,2015-01-04,44.9,24,43.2,24,,0,,0,5.1,24,3.6,24,11.1,,52.5,40.5,0.43G,,110000,7.17,7920.46,203.15,10612.71,136.62,29.69,2412.5,-920.29,93.94,-4648.17
369,74910,99999,2015-01-05,36.6,24,31.5,24,,0,,0,5.9,23,4.0,24,12.0,,44.6,26.6,0.12G,,100000,2.56,9515.6,446.19,10815.73,44.12,57.06,3795.56,-396.75,91.81,-5338.44
370,74910,99999,2015-01-06,30.3,24,28.5,24,1028.2,4,998.6,4,2.0,22,1.1,24,2.9,,42.8,24.6,0.00G,,100000,-0.94,10209.73,480.25,11821.83,46.92,54.77,3892.73,-288.58,94.54,-5892.65
371,74910,99999,2015-01-07,33.1,24,32.1,24,,0,,0,1.3,24,2.2,24,5.1,,39.2,26.1,0.00G,,100000,0.61,10078.6,490.85,12520.4,74.27,39.9,3626.75,-220.54,98.62,-6551.94
372,74910,99999,2015-01-08,37.0,24,31.2,24,,0,,0,4.0,24,2.9,24,11.1,,49.1,25.0,0.00G,,110000,2.78,9814.35,252.0,13233.25,86.48,49.31,2980.88,-283.77,100.54,-6604.42
373,74910,99999,2015-01-09,41.0,24,36.7,24,,0,,0,5.5,23,4.2,24,14.0,,50.0,28.4,0.00G,,110000,5.0,9527.6,251.6,13174.69,159.79,23.17,3157.92,-435.44,101.88,-6906.1
374,74910,99999,2015-01-10,47.8,24,42.8,24,,0,,0,7.5,24,2.1,24,7.0,,62.6,41.0,0.01G,,100000,8.78,7853.19,195.0,13159.85,145.27,48.83,2150.23,-1045.73,105.35,-6905.75
375,74910,99999,2015-01-11,44.9,24,37.9,24,,0,,0,5.9,24,6.2,24,17.1,28.0,51.1,30.2,0.00G,,10000,7.17,7761.25,210.23,12972.0,142.92,41.79,2392.1,-503.17,103.48,-7598.27
376,74910,99999,2015-01-12,33.0,24,29.4,24,,0,,0,4.3,18,1.3,24,5.1,,44.6,26.6,0.41G,,100000,0.56,9533.35,271.29,13339.79,117.52,67.96,3615.5,-324.33,99.46,-7653.9
377,74910,99999,2015-01-13,38.3,24,30.2,24,1023.3,4,994.3,4,5.7,21,4.9,24,13.0,,57.4,23.0,0.00G,,110000,3.5,9587.88,263.21,13373.83,188.75,43.08,3739.71,-399.42,101.12,-7722.65
378,74910,99999,2015-01-14,47.0,24,38.9,24,,0,,0,7.3,24,9.0,24,14.0,22.9,57.6,37.4,0.20F,,10000,8.33,9143.62,218.94,13251.23,124.02,33.52,3420.06,-326.15,98.92,-7676.94
379,74910,99999,2015-01-15,41.7,24,33.8,24,,0,,0,7.6,13,4.4,24,14.0,,52.9,33.4,0.00F,,0,5.39,9252.58,219.6,13399.4,203.12,27.73,3852.62,-421.5,104.48,-8132.9
380,74910,99999,2015-01-16,39.3,24,36.5,24,,0,,0,5.5,24,3.4,24,12.0,,46.4,32.0,0.00G,,11000,4.06,9089.4,218.17,13421.35,141.77,5.15,4036.12,-343.56,104.56,-8494.17
381,74910,99999,2015-01-17,34.9,24,33.9,24,,0,,0,4.3,24,1.2,24,2.9,,40.8,28.4,1.59G,,111000,1.61,8656.4,196.62,13427.71,41.75,35.33,4055.96,-444.96,105.85,-8762.08
382,74910,99999,2015-01-18,31.8,24,27.7,24,1019.8,4,990.4,4,5.6,24,3.0,24,8.0,,42.1,23.9,0.16G,,100000,-0.11,8897.08,189.02,13499.38,46.31,51.88,3228.42,-584.77,104.42,-7637.6
383,74910,99999,2015-01-19,34.6,24,31.4,24,,0,,0,4.4,24,1.3,24,4.1,,41.7,28.6,0.01G,,111000,1.44,10029.44,395.5,13568.42,16.44,18.21,4493.83,-320.35,103.35,-8245.98
384,74910,99999,2015-01-20,33.9,24,32.9,24,,0,,0,1.7,24,0.4,24,4.1,,36.1,32.0,0.63G,1.2,111000,1.06,10232.79,459.96,13582.48,9.15,8.25,4803.02,-232.02,102.48,-8500.69
385,74910,99999,2015-01-21,37.4,24,33.9,24,,0,,0,3.7,24,4.9,24,11.1,,41.0,33.8,0.08G,,100000,3.0,10312.21,520.94,13084.65,14.27,25.83,4431.92,-317.35,98.08,-7546.1
386,74910,99999,2015-01-22,39.7,24,33.4,24,,0,,0,5.5,24,3.9,24,8.0,,42.8,36.7,0.01G,,0,4.28,10269.83,529.04,12629.6,28.27,29.0,4386.5,-318.92,86.4,-7100.0
387,74910,99999,2015-01-23,39.2,24,30.8,24,,0,,0,6.0,24,9.7,24,15.0,,41.0,37.4,0.00G,,0,4.0,10473.96,540.21,13011.44,76.92,12.31,4480.5,-293.73,93.73,-7447.52
388,74910,99999,2015-01-24,37.9,24,29.7,24,,0,,0,6.5,24,5.7,24,14.0,,43.3,33.8,0.00G,,11000,3.28,9704.71,261.62,13535.08,94.25,22.77,3536.0,-570.75,101.38,-7275.83
389,74910,99999,2015-01-25,38.7,24,26.5,24,,0,,0,7.5,24,14.3,24,20.0,33.0,43.7,34.2,0.07G,,0,3.72,9391.52,243.23,13526.44,118.42,47.04,2728.56,-811.31,97.25,-6557.94
390,74910,99999,2015-01-26,36.0,24,27.3,24,,0,,0,6.6,24,4.5,24,9.9,,39.2,32.0,0.00G,,11000,2.22,10579.08,505.65,13567.33,68.73,17.54,3890.56,-402.85,96.12,-7163.96
391,74910,99999,2015-01-27,37.2,24,32.0,24,,0,,0,4.1,24,5.4,24,14.0,,45.0,32.0,0.21G,0.4,11000,2.89,10481.54,532.62,13547.12,94.31,33.48,3933.56,-244.42,93.48,-7508.75
392,74910,99999,2015-01-28,35.7,24,28.5,24,1021.8,4,992.7,4,7.9,24,3.9,24,15.0,24.1,43.0,26.6,0.00G,,10000,2.06,10493.69,502.85,13449.67,93.0,29.46,3193.31,-450.73,95.02,-6419.02
393,74910,99999,2015-01-29,38.8,24,36.4,24,,0,,0,5.3,24,10.4,24,19.0,,46.4,35.6,0.17G,,10000,3.78,10286.06,493.15,12715.58,158.71,8.79,3653.83,-489.54,100.06,-6354.58
394,74910,99999,2015-01-30,38.5,24,30.3,24,,0,,0,5.0,24,10.3,24,22.9,40.0,46.6,33.1,2.10G,,11000,3.61,10127.06,433.67,13121.85,131.17,33.42,4408.62,-291.98,98.92,-7808.62
395,74910,99999,2015-01-31,34.6,24,31.0,24,,0,,0,6.7,24,5.4,24,8.9,,39.4,30.4,0.17G,,11000,1.44,9413.25,302.42,13426.27,63.71,25.81,4164.81,-379.98,104.4,-8294.31
396,74910,99999,2015-02-01,33.6,24,31.9,24,,0,,0,4.3,24,3.4,24,8.9,,35.6,32.0,0.24G,0.4,11000,0.89,9253.33,192.0,13399.02,106.54,18.6,3382.02,-847.73,101.4,-7098.79
397,74910,99999,2015-02-02,33.2,24,30.4,24,,0,,0,4.5,24,3.5,24,8.0,,42.8,28.4,0.23G,0.4,111000,0.67,10346.04,510.29,13530.56,33.81,24.29,4190.35,-370.69,102.54,-7675.21
398,74910,99999,2015-02-03,32.7,24,26.9,24,,0,,0,6.6,24,4.8,24,12.0,,38.1,25.2,0.03G,,0,0.39,10903.15,658.48,13573.15,49.4,18.44,4614.0,-348.44,98.25,-7760.17
399,74910,99999,2015-02-04,34.1,24,26.5,24,,0,,0,6.4,24,12.2,24,17.1,,35.6,31.8,0.01G,0.4,1000,1.17,11129.4,678.75,13564.96,117.88,16.62,4758.69,-270.94,95.5,-7832.19
400,74910,99999,2015-02-05,33.4,24,23.6,24,,0,,0,6.6,24,13.8,24,17.1,26.0,35.1,32.0,0.00G,,0,0.78,11376.21,674.31,13545.15,145.79,20.58,5017.21,-249.21,86.21,-7864.12
401,74910,99999,2015-02-06,33.5,24,24.9,24,,0,,0,6.1,24,10.1,24,15.9,,35.6,32.0,0.00G,,1000,0.83,11355.23,653.96,13463.35,87.98,11.19,4958.15,-270.77,95.04,-7643.96
402,74910,99999,2015-02-07,33.6,24,23.7,24,,0,,0,5.9,24,11.1,24,14.0,,35.6,32.0,0.00G,,0,0.89,10237.4,605.92,13477.23,60.94,38.77,4148.21,-292.56,100.19,-7901.4
403,74910,99999,2015-02-08,35.7,24,23.6,24,,0,,0,6.1,24,12.1,24,25.1,38.1,42.8,29.8,0.00G,,0,2.06,9910.42,281.1,12589.17,76.02,40.19,3385.38,-774.98,98.56,-5785.08
404,74910,99999,2015-02-09,35.3,24,22.0,24,,0,,0,7.9,17,7.3,24,15.9,,45.0,26.2,0.00G,,0,1.83,10471.98,640.81,12959.96,71.58,78.96,4280.6,-235.04,95.88,-7420.94
405,74910,99999,2015-02-10,32.9,24,25.1,24,,0,,0,6.2,21,3.3,24,9.9,,45.3,22.1,0.00G,,0,0.5,10566.48,650.35,13424.04,58.52,68.9,4247.85,-218.21,97.21,-7762.15
406,74910,99999,2015-02-11,33.7,24,27.5,24,,0,,0,4.2,20,1.5,24,4.1,,50.0,22.8,0.00G,,0,0.94,10266.19,650.98,13472.71,64.73,90.42,4095.19,-149.94,100.19,-8058.17
407,74910,99999,2015-02-12,35.3,24,28.9,24,,0,,0,4.4,18,1.1,24,2.9,,54.3,23.2,0.00G,,100000,1.83,9839.62,653.52,13452.23,61.25,80.35,4230.44,-28.69,100.02,-8709.65
408,74910,99999,2015-02-13,37.9,24,31.7,24,,0,,0,5.8,19,1.8,24,5.1,,50.0,27.1,0.00G,,10000,3.28,9652.98,272.77,13368.21,118.6,56.02,3522.5,-186.35,100.85,-7599.44
409,74910,99999,2015-02-14,44.3,24,37.7,24,,0,,0,6.4,24,7.7,24,15.0,,50.7,38.7,0.01G,,10000,6.83,8697.6,201.1,13330.5,159.38,30.56,3439.94,-613.9,103.25,-7953.08
410,74910,99999,2015-02-15,40.0,24,37.2,24,,0,,0,5.7,24,2.7,24,9.9,,46.6,32.0,0.07G,,10000,4.44,8466.69,201.21,13348.38,36.54,29.85,3165.77,-1030.29,100.83,-7385.54
411,74910,99999,2015-02-16,41.3,24,36.8,24,,0,,0,3.6,24,2.5,24,8.0,,46.9,36.5,0.09G,,100000,5.17,9601.73,526.4,13444.23,52.06,53.17,4492.38,-316.88,95.06,-8744.69
412,74910,99999,2015-02-17,41.6,24,36.0,24,1028.7,4,999.6,4,4.4,24,5.0,24,11.1,,45.3,37.4,0.00G,,0,5.33,9967.4,508.92,12689.77,81.6,41.23,4821.48,-233.23,95.67,-8038.06
413,74910,99999,2015-02-18,39.4,24,31.3,24,,0,,0,5.0,24,9.8,24,14.0,,41.2,37.4,0.00G,,0,4.11,10029.12,518.12,11550.19,68.6,49.27,4558.58,-28.79,97.33,-6784.29
414,74910,99999,2015-02-19,38.9,24,31.7,24,,0,,0,4.6,22,1.8,24,8.0,,50.5,28.4,0.00G,,0,3.83,9667.75,515.58,11529.0,58.08,103.75,4220.08,-210.88,99.31,-6647.0
415,74910,99999,2015-02-20,39.7,24,28.8,24,,0,,0,7.2,14,3.7,24,14.0,,55.6,25.9,0.00G,,0,4.28,9467.69,525.96,11551.96,184.71,96.23,4366.75,-150.42,101.92,-7209.48
416,74910,99999,2015-02-21,39.0,24,31.9,24,,0,,0,4.3,24,3.4,24,9.9,,49.6,32.9,0.00G,2.0,11000,3.89,8928.85,439.06,11524.08,129.83,23.79,3461.81,-435.73,97.21,-6311.23
417,74910,99999,2015-02-22,37.3,24,32.2,24,,0,,0,6.2,24,6.2,24,14.0,,43.7,30.2,0.78G,0.4,10000,2.94,8899.81,205.96,11441.81,154.83,56.9,3146.25,-889.15,93.6,-5310.33
418,74910,99999,2015-02-23,36.7,24,33.0,24,,0,,0,5.0,24,6.7,24,18.1,,41.4,26.1,0.00G,,110000,2.61,10133.69,495.65,11493.25,147.21,38.48,4223.12,-282.79,89.88,-6071.08
419,74910,99999,2015-02-24,41.0,24,34.8,24,,0,,0,5.4,24,6.4,24,13.0,,47.1,35.6,0.14G,,10000,5.0,10063.1,494.1,11413.5,187.08,57.06,4322.42,-356.67,87.19,-6141.67
420,74910,99999,2015-02-25,42.1,24,30.2,24,,0,,0,8.0,24,5.4,24,9.9,,52.3,30.2,0.05G,,0,5.61,9756.21,521.42,11504.62,134.67,70.98,4219.56,-247.67,87.96,-6535.46
421,74910,99999,2015-02-26,36.7,24,29.0,24,,0,,0,6.5,13,1.5,24,7.0,,46.4,24.8,0.00G,,0,2.61,9920.46,495.17,11430.48,61.75,36.1,4210.06,-288.67,88.33,-6112.73
422,74910,99999,2015-02-27,40.9,24,34.6,24,,0,,0,5.7,24,5.1,24,14.0,,42.8,37.4,0.07G,,10000,4.94,9860.81,479.27,11404.67,152.65,33.71,4407.94,-405.96,94.62,-6305.98
423,74910,99999,2015-02-28,41.2,24,31.2,24,,0,,0,8.2,24,5.6,24,11.1,,48.2,32.0,0.20G,,0,5.11,8955.1,247.9,10646.48,94.44,93.33,4096.79,-308.6,104.54,-6020.0
424,74910,99999,2015-03-01,43.1,24,38.3,24,,0,,0,6.4,24,11.4,24,17.1,,48.2,31.3,0.04G,,10000,6.17,8604.71,199.92,10368.06,177.35,31.9,3171.12,-902.98,102.79,-4543.48
425,74910,99999,2015-03-02,50.8,24,42.8,24,,0,,0,5.6,24,8.6,24,18.1,31.1,57.2,42.8,0.39G,,10000,10.44,8978.83,214.31,10542.15,171.65,57.71,4245.65,-446.46,102.79,-5909.1
426,74910,99999,2015-03-03,45.3,24,37.1,24,,0,,0,8.0,22,2.0,24,6.0,,58.8,33.1,0.31G,,0,7.39,8901.98,227.62,10686.85,26.77,88.17,4530.81,-362.08,102.96,-6399.27
